ndvi_id,latitude,longitude,date,ndvi,vegetation_health
NDVI02523,19.806722,74.582731,2026-06-25,0.311,Moderate
NDVI02524,19.840758,74.552794,2019-12-11,0.228,Sparse
NDVI02525,19.923844,74.45101,2018-11-12,0.458,Moderate
NDVI02526,19.944541,74.371887,2025-12-10,0.076,Bare/Water
NDVI02527,19.883035,74.586853,2021-10-13,0.453,Moderate
NDVI02528,19.936352,74.440387,2023-08-09,0.478,Moderate
NDVI02529,19.821212,74.51579,2026-03-24,-0.009,Bare/Water
NDVI02530,19.943231,74.439152,2024-03-22,-0.141,Bare/Water
NDVI02531,19.896581,74.392448,2024-09-18,0.801,Very Healthy
NDVI02532,19.859028,74.542658,2018-05-20,0.401,Moderate
NDVI02533,19.828206,74.546547,2024-03-18,-0.071,Bare/Water
NDVI02534,19.881237,74.420098,2019-08-18,0.479,Moderate
NDVI02535,19.892698,74.551999,2020-12-23,0.217,Sparse
NDVI02536,19.949434,74.52917,2022-06-28,0.541,Healthy
NDVI02537,19.853447,74.597925,2016-10-14,0.423,Moderate
NDVI02538,19.922302,74.424098,2020-06-13,0.262,Sparse
NDVI02539,19.917732,74.547886,2022-12-21,0.157,Sparse
NDVI02540,19.880257,74.40589,2023-06-17,0.238,Sparse
NDVI02541,19.871423,74.580446,2022-03-25,-0.175,Bare/Water
NDVI02542,19.908279,74.458454,2020-05-03,0.003,Bare/Water
NDVI02543,19.828314,74.56507,2017-09-20,0.663,Healthy
NDVI02544,19.826442,74.557355,2017-08-07,0.541,Healthy
NDVI02545,19.925961,74.594705,2021-11-06,0.336,Moderate
NDVI02546,19.855607,74.377959,2023-02-19,-0.085,Bare/Water
NDVI02547,19.880162,74.491903,2017-02-11,0.106,Sparse
NDVI02548,19.801606,74.458238,2016-09-27,0.463,Moderate
NDVI02549,19.898007,74.432724,2023-03-17,0.033,Bare/Water
NDVI02550,19.916294,74.599394,2021-05-16,0.158,Sparse
NDVI02551,19.880439,74.525926,2022-09-20,0.52,Healthy
NDVI02552,19.826908,74.503157,2021-09-29,0.431,Moderate
NDVI02553,19.93258,74.594928,2021-04-18,0.157,Sparse
NDVI02554,19.879351,74.44765,2022-08-19,0.713,Very Healthy
NDVI02555,19.90379,74.482792,2016-08-12,0.374,Moderate
NDVI02556,19.878526,74.591202,2017-12-24,0.057,Bare/Water
NDVI02557,19.851067,74.365498,2017-04-04,0.013,Bare/Water
NDVI02558,19.827756,74.555716,2018-03-07,-0.299,Bare/Water
NDVI02559,19.813551,74.530445,2026-01-31,0.097,Bare/Water
NDVI02560,19.943281,74.365593,2016-10-05,0.546,Healthy
NDVI02561,19.896891,74.535587,2025-01-30,-0.129,Bare/Water
NDVI02562,19.863766,74.59804,2019-12-25,0.076,Bare/Water
NDVI02563,19.892785,74.360927,2017-08-24,0.582,Healthy
NDVI02564,19.894615,74.555687,2019-02-22,0.186,Sparse
NDVI02565,19.939981,74.475608,2023-07-26,0.545,Healthy
NDVI02566,19.878533,74.400481,2024-08-11,0.702,Very Healthy
NDVI02567,19.808703,74.365944,2025-02-03,0.017,Bare/Water
NDVI02568,19.928506,74.50264,2025-03-04,-0.201,Bare/Water
NDVI02569,19.857677,74.439007,2016-12-25,0.316,Moderate
NDVI02570,19.810287,74.571526,2017-12-06,0.219,Sparse
NDVI02571,19.858457,74.459591,2020-10-10,0.564,Healthy
NDVI02572,19.87436,74.36849,2019-07-19,0.568,Healthy
NDVI02573,19.836927,74.360095,2019-06-30,0.508,Healthy
NDVI02574,19.877018,74.353499,2024-07-22,0.397,Moderate
NDVI02575,19.830341,74.513272,2024-11-25,0.284,Sparse
NDVI02576,19.80673,74.527564,2026-07-23,0.747,Very Healthy
NDVI02577,19.921373,74.593207,2024-07-22,0.697,Healthy
NDVI02578,19.919431,74.533033,2025-07-16,0.488,Moderate
NDVI02579,19.843024,74.400589,2024-01-10,-0.012,Bare/Water
NDVI02580,19.893134,74.44921,2017-12-24,0.128,Sparse
NDVI02581,19.834319,74.428835,2020-08-25,0.694,Healthy
NDVI02582,19.850909,74.506023,2017-04-14,0.042,Bare/Water
NDVI02583,19.834404,74.490325,2019-05-16,-0.008,Bare/Water
NDVI02584,19.947876,74.542715,2025-11-11,0.249,Sparse
NDVI02585,19.905344,74.543965,2020-06-09,0.368,Moderate
NDVI02586,19.813466,74.516599,2017-04-19,0.184,Sparse
NDVI02587,19.863521,74.434783,2018-06-22,0.307,Moderate
NDVI02588,19.886382,74.360128,2023-08-28,0.566,Healthy
NDVI02589,19.838205,74.456051,2024-03-10,-0.029,Bare/Water
NDVI02590,19.92399,74.402139,2017-06-02,0.426,Moderate
NDVI02591,19.878171,74.541642,2020-07-23,0.589,Healthy
NDVI02592,19.81895,74.378853,2018-02-14,-0.193,Bare/Water
NDVI02593,19.9379,74.542735,2023-01-30,-0.2,Bare/Water
NDVI02594,19.881013,74.391367,2026-03-20,-0.337,Bare/Water
NDVI02595,19.895577,74.399395,2016-11-13,0.421,Moderate
NDVI02596,19.812822,74.411435,2024-12-10,0.173,Sparse
NDVI02597,19.81611,74.402314,2024-02-18,-0.046,Bare/Water
NDVI02598,19.807148,74.396884,2022-12-14,0.041,Bare/Water
NDVI02599,19.877901,74.380298,2024-10-10,0.599,Healthy
NDVI02600,19.846989,74.435818,2026-04-27,0.087,Bare/Water
NDVI02601,19.866248,74.583304,2022-06-13,0.339,Moderate
NDVI02602,19.866146,74.391663,2019-10-30,0.369,Moderate
NDVI02603,19.876031,74.434772,2023-05-21,0.241,Sparse
NDVI02604,19.909096,74.531102,2021-01-07,-0.055,Bare/Water
NDVI02605,19.82071,74.5124,2017-03-29,-0.234,Bare/Water
NDVI02606,19.845991,74.438687,2021-06-06,0.195,Sparse
NDVI02607,19.873101,74.406764,2020-12-03,-0.013,Bare/Water
NDVI02608,19.946958,74.591849,2024-01-29,-0.323,Bare/Water
NDVI02609,19.944111,74.465129,2024-12-28,0.157,Sparse
NDVI02610,19.942678,74.508556,2025-09-01,0.562,Healthy
NDVI02611,19.916391,74.397085,2024-06-26,0.493,Moderate
NDVI02612,19.929745,74.38511,2019-04-02,-0.025,Bare/Water
NDVI02613,19.934959,74.415216,2020-05-27,0.246,Sparse
NDVI02614,19.862174,74.58444,2025-10-31,0.456,Moderate
NDVI02615,19.925121,74.59826,2018-08-05,0.581,Healthy
NDVI02616,19.827211,74.449682,2020-05-31,0.418,Moderate
NDVI02617,19.852931,74.572775,2025-08-04,0.576,Healthy
NDVI02618,19.85811,74.4124,2026-02-01,-0.03,Bare/Water
NDVI02619,19.845698,74.503038,2022-07-06,0.361,Moderate
NDVI02620,19.845441,74.557121,2026-08-06,0.622,Healthy
NDVI02621,19.868661,74.479942,2022-04-15,0.152,Sparse
NDVI02622,19.814681,74.548497,2018-11-26,0.083,Bare/Water
NDVI02623,19.88071,74.524705,2024-05-16,0.171,Sparse
NDVI02624,19.838685,74.406816,2017-04-01,0.09,Bare/Water
NDVI02625,19.948973,74.450433,2020-10-22,0.478,Moderate
NDVI02626,19.843522,74.519239,2017-08-06,0.405,Moderate
NDVI02627,19.862109,74.410586,2024-03-13,0.079,Bare/Water
NDVI02628,19.846343,74.584536,2020-01-15,-0.084,Bare/Water
NDVI02629,19.911313,74.561585,2022-10-24,0.536,Healthy
NDVI02630,19.864728,74.531528,2017-10-26,0.391,Moderate
NDVI02631,19.86507,74.466984,2018-01-10,-0.073,Bare/Water
NDVI02632,19.818092,74.467633,2016-08-06,0.6,Healthy
NDVI02633,19.901976,74.530773,2024-11-10,0.525,Healthy
NDVI02634,19.826346,74.568909,2019-10-15,0.583,Healthy
NDVI02635,19.870183,74.555746,2026-02-25,-0.356,Bare/Water
NDVI02636,19.900363,74.487648,2020-02-20,-0.158,Bare/Water
NDVI02637,19.813607,74.399051,2018-08-12,0.501,Healthy
NDVI02638,19.858504,74.565219,2022-07-04,0.516,Healthy
NDVI02639,19.801752,74.589215,2024-04-16,-0.22,Bare/Water
NDVI02640,19.844498,74.555212,2025-12-11,0.224,Sparse
NDVI02641,19.866609,74.511336,2022-07-06,0.452,Moderate
NDVI02642,19.938219,74.383803,2018-08-26,0.377,Moderate
NDVI02643,19.900097,74.410036,2017-09-20,0.598,Healthy
NDVI02644,19.937798,74.376776,2018-03-05,-0.002,Bare/Water
NDVI02645,19.92687,74.372734,2022-02-15,-0.204,Bare/Water
NDVI02646,19.924009,74.441227,2019-06-08,0.271,Sparse
NDVI02647,19.929296,74.438587,2018-11-07,0.459,Moderate
NDVI02648,19.853514,74.453301,2018-01-17,-0.082,Bare/Water
NDVI02649,19.872272,74.490453,2025-09-27,0.529,Healthy
NDVI02650,19.852707,74.407665,2021-02-17,-0.018,Bare/Water
NDVI02651,19.937113,74.422139,2024-03-22,0.043,Bare/Water
NDVI02652,19.912677,74.538024,2017-09-07,0.477,Moderate
NDVI02653,19.949159,74.474365,2022-01-18,-0.126,Bare/Water
NDVI02654,19.82654,74.589338,2022-12-28,0.064,Bare/Water
NDVI02655,19.838886,74.454682,2023-12-24,0.1,Sparse
NDVI02656,19.886848,74.500863,2020-08-29,0.648,Healthy
NDVI02657,19.897578,74.57532,2025-08-10,0.609,Healthy
NDVI02658,19.930061,74.471497,2021-01-05,0.097,Bare/Water
NDVI02659,19.808532,74.359288,2023-02-28,0.051,Bare/Water
NDVI02660,19.85824,74.394216,2019-02-05,-0.17,Bare/Water
NDVI02661,19.907992,74.355068,2020-11-26,0.362,Moderate
NDVI02662,19.94419,74.520435,2022-12-01,0.114,Sparse
NDVI02663,19.803961,74.523595,2024-12-17,0.208,Sparse
NDVI02664,19.822468,74.522397,2025-03-11,0.088,Bare/Water
NDVI02665,19.832937,74.486839,2023-07-27,0.468,Moderate
NDVI02666,19.906953,74.515335,2022-12-12,0.199,Sparse
NDVI02667,19.884758,74.591727,2023-08-05,0.502,Healthy
NDVI02668,19.934198,74.490955,2023-09-08,0.652,Healthy
NDVI02669,19.874538,74.542953,2025-01-31,0.112,Sparse
NDVI02670,19.86059,74.402126,2019-05-04,0.267,Sparse
NDVI02671,19.902091,74.41448,2022-03-13,-0.111,Bare/Water
NDVI02672,19.880393,74.455355,2020-08-01,0.802,Very Healthy
NDVI02673,19.88524,74.585447,2019-05-07,0.098,Bare/Water
NDVI02674,19.860795,74.35365,2020-06-06,0.349,Moderate
NDVI02675,19.928747,74.357735,2025-07-04,0.533,Healthy
NDVI02676,19.940038,74.516497,2026-05-25,0.274,Sparse
NDVI02677,19.845609,74.394994,2019-02-19,-0.329,Bare/Water
NDVI02678,19.866022,74.437306,2018-07-31,0.352,Moderate
NDVI02679,19.850838,74.512501,2025-09-03,0.728,Very Healthy
NDVI02680,19.82879,74.426553,2017-02-16,-0.085,Bare/Water
NDVI02681,19.933173,74.410939,2018-03-15,-0.019,Bare/Water
NDVI02682,19.807376,74.51957,2016-08-05,0.556,Healthy
NDVI02683,19.905695,74.517418,2024-05-20,0.08,Bare/Water
NDVI02684,19.844082,74.584344,2019-12-24,0.228,Sparse
NDVI02685,19.936383,74.406066,2025-07-06,0.332,Moderate
NDVI02686,19.922149,74.494344,2023-12-15,0.114,Sparse
NDVI02687,19.884109,74.406506,2017-10-02,0.333,Moderate
NDVI02688,19.926992,74.352602,2021-11-04,0.21,Sparse
NDVI02689,19.825691,74.52945,2017-11-10,0.311,Moderate
NDVI02690,19.895905,74.395099,2025-04-21,0.033,Bare/Water
NDVI02691,19.815326,74.500038,2021-02-20,-0.01,Bare/Water
NDVI02692,19.845319,74.550324,2023-09-07,0.662,Healthy
NDVI02693,19.802298,74.351585,2022-08-01,0.649,Healthy
NDVI02694,19.843407,74.473168,2024-08-31,0.55,Healthy
NDVI02695,19.869263,74.501079,2018-01-10,0.061,Bare/Water
NDVI02696,19.934877,74.386225,2021-06-20,0.421,Moderate
NDVI02697,19.903784,74.517433,2021-11-04,0.4,Moderate
NDVI02698,19.853954,74.357076,2024-04-05,0.126,Sparse
NDVI02699,19.882203,74.566639,2018-10-31,0.345,Moderate
NDVI02700,19.83613,74.354715,2026-02-21,-0.118,Bare/Water
NDVI02701,19.903806,74.58613,2025-03-06,-0.114,Bare/Water
NDVI02702,19.938057,74.439057,2018-09-27,0.645,Healthy
NDVI02703,19.810108,74.360025,2020-09-20,0.249,Sparse
NDVI02704,19.885688,74.407286,2020-10-23,0.334,Moderate
NDVI02705,19.851277,74.378892,2019-09-10,0.504,Healthy
NDVI02706,19.935863,74.522586,2019-05-19,0.195,Sparse
NDVI02707,19.882032,74.375314,2026-08-02,0.534,Healthy
NDVI02708,19.887465,74.450741,2022-05-31,0.302,Moderate
NDVI02709,19.825712,74.480764,2025-09-23,0.624,Healthy
NDVI02710,19.871664,74.378615,2020-06-15,0.377,Moderate
NDVI02711,19.899006,74.354249,2024-02-11,-0.289,Bare/Water
NDVI02712,19.827433,74.43826,2026-06-14,0.398,Moderate
NDVI02713,19.845914,74.523888,2019-06-18,0.287,Sparse
NDVI02714,19.804315,74.542069,2026-02-21,-0.043,Bare/Water
NDVI02715,19.920071,74.436643,2026-05-14,0.122,Sparse
NDVI02716,19.824356,74.521686,2022-08-20,0.633,Healthy
NDVI02717,19.851095,74.514035,2024-01-28,-0.006,Bare/Water
NDVI02718,19.806919,74.588331,2017-02-18,0.055,Bare/Water
NDVI02719,19.900389,74.435865,2025-10-14,0.496,Moderate
NDVI02720,19.868452,74.597299,2019-11-26,0.336,Moderate
NDVI02721,19.917038,74.443441,2024-09-02,0.438,Moderate
NDVI02722,19.943113,74.471617,2025-03-12,-0.07,Bare/Water
NDVI02723,19.868647,74.353156,2020-05-10,0.042,Bare/Water
NDVI02724,19.884215,74.586342,2021-03-20,-0.145,Bare/Water
NDVI02725,19.939926,74.393822,2023-06-21,0.186,Sparse
NDVI02726,19.911015,74.589823,2020-02-10,0.024,Bare/Water
NDVI02727,19.800898,74.388591,2018-05-15,-0.051,Bare/Water
NDVI02728,19.845144,74.416253,2022-11-01,0.165,Sparse
NDVI02729,19.897492,74.50048,2016-10-22,0.64,Healthy
NDVI02730,19.802262,74.369355,2022-03-09,0.062,Bare/Water
NDVI02731,19.812447,74.439788,2022-11-25,0.266,Sparse
NDVI02732,19.802817,74.385312,2026-03-16,-0.087,Bare/Water
NDVI02733,19.923579,74.498696,2019-07-04,0.598,Healthy
NDVI02734,19.867282,74.444421,2022-06-20,0.18,Sparse
NDVI02735,19.803364,74.528634,2023-10-28,0.333,Moderate
NDVI02736,19.816644,74.552091,2018-12-17,-0.019,Bare/Water
NDVI02737,19.828825,74.364953,2019-08-29,0.627,Healthy
NDVI02738,19.89439,74.572157,2020-01-31,0.045,Bare/Water
NDVI02739,19.823387,74.54995,2021-01-11,-0.052,Bare/Water
NDVI02740,19.829718,74.398039,2022-10-08,0.487,Moderate
NDVI02741,19.921188,74.465866,2025-08-13,0.77,Very Healthy
NDVI02742,19.844858,74.411816,2020-02-10,-0.236,Bare/Water
NDVI02743,19.912772,74.525219,2019-07-03,0.519,Healthy
NDVI02744,19.876136,74.397399,2018-12-19,0.084,Bare/Water
NDVI02745,19.949832,74.477795,2017-10-01,0.586,Healthy
NDVI02746,19.842494,74.474198,2025-07-25,0.479,Moderate
NDVI02747,19.829994,74.59023,2018-04-09,-0.117,Bare/Water
NDVI02748,19.896218,74.379476,2024-04-22,0.1,Sparse
NDVI02749,19.858149,74.486039,2023-09-02,0.609,Healthy
NDVI02750,19.946603,74.390256,2017-11-23,0.312,Moderate
NDVI02751,19.888037,74.457141,2025-05-27,0.132,Sparse
NDVI02752,19.915307,74.445732,2024-12-17,0.016,Bare/Water
NDVI02753,19.84949,74.460409,2020-06-24,0.323,Moderate
NDVI02754,19.842713,74.351466,2017-07-29,0.655,Healthy
NDVI02755,19.882311,74.382008,2017-06-07,0.347,Moderate
NDVI02756,19.897778,74.552733,2017-04-26,0.139,Sparse
NDVI02757,19.80693,74.445862,2019-10-25,0.538,Healthy
NDVI02758,19.930152,74.458223,2021-02-09,0.103,Sparse
NDVI02759,19.854035,74.548795,2024-11-15,0.26,Sparse
NDVI02760,19.933501,74.506968,2019-08-13,0.693,Healthy
NDVI02761,19.856177,74.569622,2016-08-28,0.609,Healthy
NDVI02762,19.844379,74.506884,2022-08-26,0.663,Healthy
NDVI02763,19.839329,74.443715,2023-06-28,0.461,Moderate
NDVI02764,19.855899,74.578999,2021-05-01,-0.174,Bare/Water
NDVI02765,19.836176,74.42134,2023-01-15,0.02,Bare/Water
NDVI02766,19.942553,74.584821,2019-05-13,0.3,Moderate
NDVI02767,19.879618,74.486244,2022-05-25,0.215,Sparse
NDVI02768,19.811401,74.383877,2025-03-17,-0.198,Bare/Water
NDVI02769,19.905099,74.373839,2026-02-15,-0.069,Bare/Water
NDVI02770,19.912647,74.353394,2019-11-23,0.224,Sparse
NDVI02771,19.865565,74.496548,2016-08-22,0.522,Healthy
NDVI02772,19.944885,74.446534,2018-03-24,-0.107,Bare/Water
NDVI02773,19.849905,74.56561,2025-05-19,0.285,Sparse
NDVI02774,19.824809,74.403604,2018-03-17,-0.335,Bare/Water
NDVI02775,19.835124,74.414743,2018-01-26,0.057,Bare/Water
NDVI02776,19.909337,74.540478,2016-11-01,0.609,Healthy
NDVI02777,19.877999,74.36373,2018-03-09,-0.085,Bare/Water
NDVI02778,19.935058,74.470106,2024-02-19,0.191,Sparse
NDVI02779,19.863123,74.377034,2022-02-03,-0.047,Bare/Water
NDVI02780,19.906136,74.412316,2017-06-12,0.168,Sparse
NDVI02781,19.817784,74.454038,2022-04-14,-0.002,Bare/Water
NDVI02782,19.923695,74.356455,2023-03-09,-0.173,Bare/Water
NDVI02783,19.875425,74.389946,2017-03-03,-0.179,Bare/Water
NDVI02784,19.871997,74.480253,2023-02-02,-0.136,Bare/Water
NDVI02785,19.923134,74.395259,2020-08-28,0.681,Healthy
NDVI02786,19.937419,74.369624,2021-06-15,0.314,Moderate
NDVI02787,19.884836,74.363291,2019-01-18,0.082,Bare/Water
NDVI02788,19.853465,74.422484,2025-06-09,0.406,Moderate
NDVI02789,19.934529,74.408771,2024-05-26,0.207,Sparse
NDVI02790,19.806565,74.560523,2022-12-01,0.138,Sparse
NDVI02791,19.93293,74.552107,2022-06-27,0.444,Moderate
NDVI02792,19.911456,74.378544,2023-02-05,-0.023,Bare/Water
NDVI02793,19.845633,74.542032,2024-10-16,0.481,Moderate
NDVI02794,19.937933,74.455024,2017-11-06,0.187,Sparse
NDVI02795,19.92885,74.419873,2021-11-29,0.377,Moderate
NDVI02796,19.906472,74.381668,2017-09-05,0.42,Moderate
NDVI02797,19.824497,74.3677,2023-08-01,0.42,Moderate
NDVI02798,19.938399,74.599626,2022-04-29,0.072,Bare/Water
NDVI02799,19.857501,74.593546,2021-10-22,0.562,Healthy
NDVI02800,19.893701,74.385043,2019-04-21,0.004,Bare/Water
NDVI02801,19.912121,74.499597,2019-08-01,0.738,Very Healthy
NDVI02802,19.821221,74.381957,2022-05-23,0.233,Sparse
NDVI02803,19.910208,74.496981,2024-02-25,-0.134,Bare/Water
NDVI02804,19.949609,74.437439,2018-01-27,-0.269,Bare/Water
NDVI02805,19.919603,74.371519,2024-01-10,-0.118,Bare/Water
NDVI02806,19.888095,74.511124,2024-01-20,0.01,Bare/Water
NDVI02807,19.906297,74.543834,2025-12-27,0.05,Bare/Water
NDVI02808,19.91357,74.562381,2019-02-09,-0.024,Bare/Water
NDVI02809,19.934609,74.528415,2018-01-03,0.077,Bare/Water
NDVI02810,19.84617,74.368723,2022-01-18,-0.056,Bare/Water
NDVI02811,19.894477,74.508722,2022-11-04,0.41,Moderate
NDVI02812,19.862483,74.437086,2021-09-15,0.675,Healthy
NDVI02813,19.811848,74.48869,2021-12-26,0.173,Sparse
NDVI02814,19.843471,74.477107,2017-01-22,-0.103,Bare/Water
NDVI02815,19.938572,74.593945,2022-02-16,-0.037,Bare/Water
NDVI02816,19.888768,74.598933,2026-07-11,0.472,Moderate
NDVI02817,19.844413,74.587872,2021-08-28,0.643,Healthy
NDVI02818,19.818043,74.558136,2017-02-09,-0.108,Bare/Water
NDVI02819,19.861224,74.453361,2018-10-18,0.584,Healthy
NDVI02820,19.815852,74.375219,2024-05-28,0.068,Bare/Water
NDVI02821,19.901947,74.55026,2017-07-26,0.36,Moderate
NDVI02822,19.832858,74.551301,2024-04-06,-0.02,Bare/Water
NDVI02823,19.880078,74.552226,2017-09-21,0.672,Healthy
NDVI02824,19.859236,74.528542,2018-07-07,0.548,Healthy
NDVI02825,19.917246,74.50424,2018-11-25,0.168,Sparse
NDVI02826,19.819755,74.567665,2018-08-29,0.647,Healthy
NDVI02827,19.93207,74.43535,2024-10-28,0.378,Moderate
NDVI02828,19.859414,74.498325,2023-06-30,0.272,Sparse
NDVI02829,19.804822,74.354993,2025-11-15,0.442,Moderate
NDVI02830,19.914271,74.570869,2024-12-31,0.224,Sparse
NDVI02831,19.832295,74.482604,2020-10-14,0.441,Moderate
NDVI02832,19.891715,74.560738,2017-03-20,-0.076,Bare/Water
NDVI02833,19.875802,74.474012,2017-09-12,0.681,Healthy
NDVI02834,19.854619,74.407397,2025-08-18,0.818,Very Healthy
NDVI02835,19.883441,74.361402,2022-02-23,0.129,Sparse
NDVI02836,19.898451,74.428447,2025-09-24,0.63,Healthy
NDVI02837,19.908033,74.441535,2021-09-04,0.807,Very Healthy
NDVI02838,19.871841,74.454585,2020-02-29,-0.047,Bare/Water
NDVI02839,19.800897,74.590689,2025-02-13,0.011,Bare/Water
NDVI02840,19.858907,74.409715,2018-05-07,0.196,Sparse
NDVI02841,19.847647,74.529036,2018-12-17,0.121,Sparse
NDVI02842,19.924567,74.598636,2018-08-19,0.758,Very Healthy
NDVI02843,19.877586,74.598342,2018-08-11,0.583,Healthy
NDVI02844,19.900619,74.369502,2024-05-22,0.343,Moderate
NDVI02845,19.939245,74.441903,2026-03-14,-0.298,Bare/Water
NDVI02846,19.940055,74.397707,2018-02-21,-0.132,Bare/Water
NDVI02847,19.852962,74.434749,2022-04-04,-0.14,Bare/Water
NDVI02848,19.936111,74.453821,2026-04-02,0.112,Sparse
NDVI02849,19.944463,74.531441,2019-07-07,0.491,Moderate
NDVI02850,19.895972,74.578779,2024-01-29,-0.272,Bare/Water
NDVI02851,19.939783,74.453476,2020-02-13,-0.157,Bare/Water
NDVI02852,19.895476,74.365125,2018-01-23,0.064,Bare/Water
NDVI02853,19.924154,74.568378,2018-03-13,-0.021,Bare/Water
NDVI02854,19.884808,74.498553,2017-08-25,0.58,Healthy
NDVI02855,19.889956,74.43934,2021-07-14,0.436,Moderate
NDVI02856,19.920219,74.423035,2021-12-12,0.163,Sparse
NDVI02857,19.856482,74.584188,2019-08-23,0.401,Moderate
NDVI02858,19.818866,74.388816,2017-01-20,-0.049,Bare/Water
NDVI02859,19.948677,74.589062,2025-11-09,0.288,Sparse
NDVI02860,19.898486,74.365011,2024-07-21,0.694,Healthy
NDVI02861,19.912676,74.584762,2023-02-15,-0.049,Bare/Water
NDVI02862,19.854456,74.517953,2019-01-26,-0.056,Bare/Water
NDVI02863,19.874388,74.510487,2017-10-25,0.702,Very Healthy
NDVI02864,19.83661,74.585436,2019-01-09,0.176,Sparse
NDVI02865,19.933232,74.364341,2025-05-22,0.31,Moderate
NDVI02866,19.928705,74.59251,2019-01-25,0.104,Sparse
NDVI02867,19.907336,74.355667,2017-10-26,0.435,Moderate
NDVI02868,19.929698,74.430548,2021-03-31,0.196,Sparse
NDVI02869,19.869532,74.428822,2021-12-05,0.18,Sparse
NDVI02870,19.877753,74.492363,2020-08-29,0.544,Healthy
NDVI02871,19.888144,74.586401,2019-12-14,0.09,Bare/Water
NDVI02872,19.837549,74.461837,2021-06-05,0.427,Moderate
NDVI02873,19.809788,74.366027,2025-11-04,0.257,Sparse
NDVI02874,19.93975,74.524168,2020-04-20,0.105,Sparse
NDVI02875,19.918005,74.553126,2024-06-07,0.357,Moderate
NDVI02876,19.877441,74.519591,2025-03-15,-0.005,Bare/Water
NDVI02877,19.92611,74.573799,2025-03-24,-0.027,Bare/Water
NDVI02878,19.885245,74.524026,2018-06-20,0.498,Moderate
NDVI02879,19.851913,74.370788,2024-10-06,0.595,Healthy
NDVI02880,19.912794,74.465054,2019-06-24,0.545,Healthy
NDVI02881,19.843463,74.396981,2020-02-10,-0.108,Bare/Water
NDVI02882,19.906972,74.469607,2025-10-05,0.597,Healthy
NDVI02883,19.834611,74.577937,2021-03-24,0.116,Sparse
NDVI02884,19.891122,74.551131,2018-12-02,0.28,Sparse
NDVI02885,19.903688,74.591578,2024-12-06,0.279,Sparse
NDVI02886,19.851924,74.423775,2019-12-29,0.14,Sparse
NDVI02887,19.877677,74.399498,2022-11-15,0.173,Sparse
NDVI02888,19.935916,74.43063,2019-03-13,0.021,Bare/Water
NDVI02889,19.828493,74.559012,2016-12-22,0.144,Sparse
NDVI02890,19.865644,74.498851,2016-11-27,0.37,Moderate
NDVI02891,19.870198,74.452827,2025-11-27,0.436,Moderate
NDVI02892,19.943694,74.441192,2021-08-12,0.805,Very Healthy
NDVI02893,19.861528,74.489655,2021-01-12,-0.159,Bare/Water
NDVI02894,19.893478,74.42734,2022-11-19,0.302,Moderate
NDVI02895,19.836154,74.354022,2017-09-23,0.476,Moderate
NDVI02896,19.863155,74.581437,2018-05-08,0.182,Sparse
NDVI02897,19.926928,74.403645,2022-03-24,0.045,Bare/Water
NDVI02898,19.80373,74.444614,2023-01-26,-0.008,Bare/Water
NDVI02899,19.941453,74.485631,2024-04-30,0.042,Bare/Water
NDVI02900,19.859853,74.352351,2020-09-23,0.771,Very Healthy
NDVI02901,19.823685,74.460197,2025-01-05,0.153,Sparse
NDVI02902,19.893487,74.381892,2023-06-19,0.544,Healthy
NDVI02903,19.81132,74.560617,2017-03-24,-0.04,Bare/Water
NDVI02904,19.855208,74.489079,2018-12-02,0.305,Moderate
NDVI02905,19.94281,74.387158,2024-03-03,-0.08,Bare/Water
NDVI02906,19.89557,74.382683,2018-10-30,0.488,Moderate
NDVI02907,19.841998,74.471934,2021-08-13,0.68,Healthy
NDVI02908,19.801108,74.490731,2024-06-23,0.24,Sparse
NDVI02909,19.877568,74.55216,2023-09-03,0.585,Healthy
NDVI02910,19.872056,74.405016,2017-09-19,0.516,Healthy
NDVI02911,19.860037,74.366534,2019-07-29,0.633,Healthy
NDVI02912,19.831357,74.48348,2021-06-08,0.428,Moderate
NDVI02913,19.848591,74.377053,2018-09-19,0.903,Very Healthy
NDVI02914,19.904034,74.387427,2022-11-11,0.379,Moderate
