weather_id,date,temperature_c,rainfall_mm,humidity_pct,wind_speed_kmph,pressure_hpa,uv_index
WX01884,2021-09-27,24.9,0.0,84.1,7.4,1003.3,4.5
WX01885,2021-09-28,22.8,15.8,84.4,6.5,1006.7,7.4
WX01886,2021-09-29,25.8,30.4,88.4,8.3,1009.9,3.8
WX01887,2021-09-30,23.5,8.1,77.3,10.2,1009.1,5.4
WX01888,2021-10-01,24.9,0.0,26.9,9.4,1008.6,5.5
WX01889,2021-10-02,26.3,0.0,37.3,9.1,1010.3,3.4
WX01890,2021-10-03,23.1,0.0,42.6,1.0,1006.7,3.9
WX01891,2021-10-04,24.7,0.0,21.9,14.1,1010.6,6.1
WX01892,2021-10-05,23.1,0.0,26.5,9.4,1005.5,4.8
WX01893,2021-10-06,26.8,49.3,39.6,12.1,1003.6,4.4
WX01894,2021-10-07,22.2,0.0,37.4,9.0,1009.2,4.2
WX01895,2021-10-08,22.0,37.3,30.0,13.8,1015.3,4.7
WX01896,2021-10-09,22.7,0.0,25.6,7.9,1005.9,6.0
WX01897,2021-10-10,23.9,0.0,35.1,10.3,1008.5,4.9
WX01898,2021-10-11,23.4,0.0,23.9,9.8,1015.2,6.4
WX01899,2021-10-12,22.7,0.0,40.2,6.7,1003.4,4.0
WX01900,2021-10-13,23.0,0.0,15.0,7.2,1012.5,2.8
WX01901,2021-10-14,25.0,0.0,15.0,14.9,1008.9,3.5
WX01902,2021-10-15,21.5,0.0,38.4,3.0,1014.0,4.8
WX01903,2021-10-16,19.5,0.0,31.0,11.5,1005.8,3.4
WX01904,2021-10-17,21.7,0.0,37.7,11.9,1004.8,4.6
WX01905,2021-10-18,21.7,0.0,45.3,3.4,1010.0,5.3
WX01906,2021-10-19,20.1,0.0,31.5,7.3,1012.6,4.2
WX01907,2021-10-20,18.1,0.0,51.2,7.5,1009.1,2.2
WX01908,2021-10-21,22.2,0.0,30.5,11.7,1008.5,3.1
WX01909,2021-10-22,22.6,0.0,44.5,9.8,1008.0,3.1
WX01910,2021-10-23,22.0,0.0,35.8,12.4,1007.6,3.4
WX01911,2021-10-24,20.3,0.0,25.3,17.0,1011.2,3.5
WX01912,2021-10-25,21.4,0.0,27.4,11.6,1003.7,3.5
WX01913,2021-10-26,25.2,4.7,35.7,3.9,1008.0,4.5
WX01914,2021-10-27,21.9,7.5,29.9,7.9,1011.9,4.1
WX01915,2021-10-28,18.1,0.0,30.0,5.2,1005.6,4.2
WX01916,2021-10-29,20.8,0.0,45.8,5.2,1009.0,1.1
WX01917,2021-10-30,24.8,0.0,34.4,20.0,1004.5,4.6
WX01918,2021-10-31,18.8,0.0,32.6,12.7,1009.0,2.1
WX01919,2021-11-01,21.4,0.0,28.2,7.8,1015.1,3.5
WX01920,2021-11-02,19.4,0.0,35.2,11.8,1000.3,2.6
WX01921,2021-11-03,18.9,0.0,34.3,15.1,1009.6,3.3
WX01922,2021-11-04,22.7,0.0,41.6,6.9,1003.4,2.7
WX01923,2021-11-05,22.8,0.0,34.9,12.6,1001.5,3.5
WX01924,2021-11-06,23.6,0.0,24.9,13.1,999.7,3.0
WX01925,2021-11-07,18.3,0.0,35.0,12.5,1007.7,4.3
WX01926,2021-11-08,22.7,0.0,26.6,2.3,1009.5,3.2
WX01927,2021-11-09,21.0,0.0,33.9,14.1,1006.2,4.3
WX01928,2021-11-10,17.3,0.0,45.3,5.2,1008.6,2.0
WX01929,2021-11-11,17.7,0.0,33.4,11.4,1010.3,1.8
WX01930,2021-11-12,16.8,0.0,30.2,10.8,1010.0,3.5
WX01931,2021-11-13,16.5,0.0,29.1,3.0,1002.9,2.6
WX01932,2021-11-14,17.9,0.0,38.0,3.9,1008.5,2.3
WX01933,2021-11-15,18.3,0.0,32.7,15.2,1005.7,3.3
WX01934,2021-11-16,23.0,0.0,41.8,12.2,1011.5,3.8
WX01935,2021-11-17,19.8,0.0,37.0,13.9,1009.0,2.1
WX01936,2021-11-18,18.5,0.0,44.7,10.2,1002.0,1.3
WX01937,2021-11-19,17.3,0.0,33.3,11.2,1007.0,2.7
WX01938,2021-11-20,18.5,22.1,32.5,7.9,1009.2,3.3
WX01939,2021-11-21,23.3,0.0,26.7,3.9,1009.3,2.5
WX01940,2021-11-22,19.9,0.0,29.5,12.2,1004.2,2.6
WX01941,2021-11-23,18.1,0.0,20.5,10.8,1003.8,1.0
WX01942,2021-11-24,18.6,0.0,36.2,1.6,1004.3,2.4
WX01943,2021-11-25,16.3,0.0,37.6,11.1,1003.8,1.2
WX01944,2021-11-26,16.6,0.0,43.8,7.1,1008.9,2.0
WX01945,2021-11-27,15.3,0.0,38.3,9.1,1015.6,2.1
WX01946,2021-11-28,18.8,0.0,36.9,18.1,1001.4,1.6
WX01947,2021-11-29,17.3,0.0,42.4,15.8,1010.0,3.3
WX01948,2021-11-30,17.9,0.0,36.7,13.3,1005.5,1.0
WX01949,2021-12-01,21.5,0.0,39.7,15.4,1004.9,1.0
WX01950,2021-12-02,20.6,0.0,33.6,5.9,1011.9,1.6
WX01951,2021-12-03,18.2,0.0,24.9,1.0,997.6,1.9
WX01952,2021-12-04,17.6,0.0,32.4,11.3,1009.7,1.7
WX01953,2021-12-05,19.4,0.0,31.3,3.3,1010.0,2.5
WX01954,2021-12-06,17.5,0.0,21.5,2.3,1012.6,1.0
WX01955,2021-12-07,20.4,0.0,31.5,10.0,1004.6,3.0
WX01956,2021-12-08,16.7,0.0,35.1,12.3,1006.4,1.0
WX01957,2021-12-09,18.8,0.0,29.3,11.0,1009.8,2.5
WX01958,2021-12-10,19.5,0.0,30.9,3.5,1004.1,1.9
WX01959,2021-12-11,17.4,0.0,32.8,11.4,1007.1,2.5
WX01960,2021-12-12,17.9,0.0,31.4,8.6,1012.7,2.9
WX01961,2021-12-13,18.9,0.0,15.9,13.4,1007.3,1.6
WX01962,2021-12-14,15.0,0.0,43.5,3.1,1006.8,3.1
WX01963,2021-12-15,17.7,0.0,40.5,4.3,1004.0,1.0
WX01964,2021-12-16,15.6,0.0,21.7,4.8,1006.8,1.0
WX01965,2021-12-17,16.3,0.0,32.0,12.6,1007.8,2.1
WX01966,2021-12-18,16.2,0.0,19.3,8.7,1011.0,3.1
WX01967,2021-12-19,15.9,0.0,38.6,12.8,1009.3,1.9
WX01968,2021-12-20,20.6,0.0,43.4,6.4,1011.9,2.0
WX01969,2021-12-21,15.3,0.0,40.8,7.3,997.1,4.3
WX01970,2021-12-22,14.3,0.0,29.1,7.9,1006.1,2.9
WX01971,2021-12-23,16.6,0.0,46.1,9.9,1008.5,1.7
WX01972,2021-12-24,19.6,0.0,21.8,5.1,1012.3,3.1
WX01973,2021-12-25,16.9,0.0,36.1,3.7,1013.9,2.4
WX01974,2021-12-26,21.4,0.0,41.4,11.4,1008.5,3.4
WX01975,2021-12-27,20.1,12.7,19.5,12.9,1012.5,1.6
WX01976,2021-12-28,18.8,0.0,16.4,7.3,1016.0,2.8
WX01977,2021-12-29,16.9,0.0,29.4,5.1,1008.6,2.4
WX01978,2021-12-30,19.5,0.0,30.1,13.7,1008.5,4.2
WX01979,2021-12-31,17.0,0.0,35.0,15.2,1008.5,1.4
WX01980,2022-01-01,19.1,0.0,36.3,15.8,1014.2,1.1
WX01981,2022-01-02,21.3,0.0,33.3,13.5,1007.1,1.7
WX01982,2022-01-03,18.4,0.0,35.5,9.5,1006.0,2.0
WX01983,2022-01-04,16.1,0.0,24.5,11.8,1007.6,1.0
WX01984,2022-01-05,20.1,0.0,31.6,4.3,999.7,2.2
WX01985,2022-01-06,20.0,0.0,32.2,17.1,1003.6,1.9
WX01986,2022-01-07,14.0,0.0,51.5,9.1,1004.4,3.0
WX01987,2022-01-08,18.4,0.0,43.4,4.6,1008.8,2.3
WX01988,2022-01-09,13.8,0.0,35.4,8.3,1015.8,1.0
WX01989,2022-01-10,17.5,0.0,31.9,9.0,1007.3,1.0
WX01990,2022-01-11,19.5,0.0,20.6,11.2,1006.8,1.4
WX01991,2022-01-12,16.9,0.0,22.3,12.6,1004.7,2.3
WX01992,2022-01-13,18.8,0.0,34.2,9.8,1012.1,4.3
WX01993,2022-01-14,17.2,0.0,31.7,11.3,1014.1,2.4
WX01994,2022-01-15,20.1,0.0,28.8,5.7,1016.0,2.2
WX01995,2022-01-16,19.5,0.0,49.7,13.9,1016.3,3.0
WX01996,2022-01-17,15.6,0.0,51.7,9.6,1009.9,1.3
WX01997,2022-01-18,24.2,0.0,32.2,17.8,1009.0,3.5
WX01998,2022-01-19,18.1,0.0,29.6,10.3,1007.4,2.8
WX01999,2022-01-20,20.4,0.0,36.8,7.9,1004.7,2.5
WX02000,2022-01-21,20.2,0.0,44.2,5.0,1011.1,2.2
WX02001,2022-01-22,19.3,0.0,38.2,10.4,1013.0,3.1
WX02002,2022-01-23,20.1,0.0,32.7,16.3,1007.6,4.3
WX02003,2022-01-24,18.8,0.0,41.6,2.2,1003.8,3.5
WX02004,2022-01-25,23.3,0.0,38.9,10.8,1005.5,3.1
WX02005,2022-01-26,18.8,0.0,25.8,17.0,1012.4,2.4
WX02006,2022-01-27,19.1,0.0,28.5,12.3,1011.4,3.6
WX02007,2022-01-28,16.8,0.0,29.3,4.3,1011.0,3.3
WX02008,2022-01-29,21.6,0.0,36.3,7.5,1004.9,1.4
WX02009,2022-01-30,16.9,0.0,42.9,16.0,1007.4,1.7
WX02010,2022-01-31,17.6,68.6,37.1,12.8,1006.8,3.5
WX02011,2022-02-01,21.0,0.0,33.7,8.0,1009.0,3.9
WX02012,2022-02-02,22.1,0.0,46.3,1.0,1008.1,3.1
WX02013,2022-02-03,19.1,0.0,30.1,13.3,1006.8,1.8
WX02014,2022-02-04,22.1,0.0,36.9,10.6,1009.6,1.9
WX02015,2022-02-05,19.2,0.0,23.2,4.6,1008.9,4.5
WX02016,2022-02-06,22.3,0.0,35.4,9.8,1002.5,1.9
WX02017,2022-02-07,15.7,0.0,31.8,13.9,1010.8,3.8
WX02018,2022-02-08,19.9,0.0,29.0,5.4,1006.3,3.2
WX02019,2022-02-09,23.8,0.0,37.7,13.0,1007.4,5.2
WX02020,2022-02-10,20.3,0.0,22.1,17.3,1005.4,4.9
WX02021,2022-02-11,18.8,0.0,22.0,3.5,1011.3,4.2
WX02022,2022-02-12,23.0,0.0,36.9,11.6,1007.0,3.5
WX02023,2022-02-13,20.3,0.0,32.5,13.7,1010.7,4.3
WX02024,2022-02-14,18.8,0.0,40.6,7.6,1006.7,3.2
WX02025,2022-02-15,17.8,0.0,38.8,10.3,1010.2,3.2
WX02026,2022-02-16,21.7,0.0,38.1,15.0,1009.3,4.7
WX02027,2022-02-17,21.3,0.0,42.8,17.4,1008.1,5.5
WX02028,2022-02-18,23.6,0.0,39.5,6.7,1004.2,5.5
WX02029,2022-02-19,20.8,0.0,34.6,13.4,1007.2,4.6
WX02030,2022-02-20,19.9,0.0,49.2,9.0,1010.9,3.6
WX02031,2022-02-21,20.4,0.0,27.7,8.9,1005.7,2.7
WX02032,2022-02-22,20.8,0.0,38.3,7.5,1010.8,5.6
WX02033,2022-02-23,22.1,0.0,31.3,1.0,1012.8,1.8
WX02034,2022-02-24,21.5,0.0,38.0,9.3,1010.5,6.2
WX02035,2022-02-25,24.3,0.0,28.7,10.4,1002.9,6.0
WX02036,2022-02-26,20.5,0.0,35.1,8.9,1010.2,2.7
WX02037,2022-02-27,24.3,0.0,34.6,11.4,1010.0,3.5
WX02038,2022-02-28,23.8,0.0,27.9,13.0,1008.6,6.1
WX02039,2022-03-01,21.5,0.0,35.9,2.3,1010.2,4.4
WX02040,2022-03-02,21.5,28.2,26.7,6.6,1008.5,4.0
WX02041,2022-03-03,26.2,0.0,26.9,10.8,1009.2,4.0
WX02042,2022-03-04,24.3,0.0,38.6,6.6,1007.7,4.9
WX02043,2022-03-05,26.9,0.0,43.9,11.2,1001.8,3.4
WX02044,2022-03-06,21.4,0.0,37.5,4.3,1012.3,6.2
WX02045,2022-03-07,24.6,0.0,19.0,11.9,1007.8,6.1
WX02046,2022-03-08,23.3,0.0,40.5,11.6,1007.6,6.4
WX02047,2022-03-09,22.4,0.0,37.6,15.9,1015.4,5.6
WX02048,2022-03-10,24.3,0.0,38.2,5.6,1004.9,5.0
WX02049,2022-03-11,29.3,0.0,48.6,15.3,1008.6,5.5
WX02050,2022-03-12,23.8,0.0,24.1,14.4,1002.0,4.1
WX02051,2022-03-13,24.1,0.0,37.0,7.0,1012.2,6.1
WX02052,2022-03-14,28.6,0.0,50.0,8.7,1005.7,5.5
WX02053,2022-03-15,23.4,0.0,41.7,9.8,1002.0,5.2
WX02054,2022-03-16,21.6,0.0,36.5,11.4,1006.9,6.0
WX02055,2022-03-17,23.6,0.0,36.0,13.3,1004.2,6.5
WX02056,2022-03-18,24.5,0.0,34.3,7.1,1009.3,5.3
WX02057,2022-03-19,28.2,0.0,40.5,7.1,1015.6,5.2
WX02058,2022-03-20,27.1,0.0,18.1,7.7,1008.8,5.7
WX02059,2022-03-21,26.5,0.0,16.6,12.8,1009.6,5.4
WX02060,2022-03-22,23.3,0.0,27.5,14.5,1003.7,5.9
WX02061,2022-03-23,26.2,0.0,29.8,13.1,1004.5,6.2
WX02062,2022-03-24,25.0,0.0,43.5,6.5,1003.2,6.8
WX02063,2022-03-25,27.4,0.0,50.4,8.2,1005.8,7.0
WX02064,2022-03-26,24.1,0.0,43.5,17.3,1001.5,6.2
WX02065,2022-03-27,24.7,0.0,15.4,18.1,1012.0,6.5
WX02066,2022-03-28,26.3,0.0,47.0,4.4,1006.6,7.6
WX02067,2022-03-29,28.7,0.0,40.5,7.3,1004.0,6.9
WX02068,2022-03-30,24.9,0.0,20.5,9.1,1000.0,8.4
WX02069,2022-03-31,32.2,0.0,38.6,7.1,1003.6,7.6
WX02070,2022-04-01,25.3,0.0,27.1,3.7,1007.2,6.2
WX02071,2022-04-02,29.9,0.0,22.3,5.4,1013.1,8.1
WX02072,2022-04-03,27.5,0.0,29.6,12.1,1015.3,4.9
WX02073,2022-04-04,28.5,0.0,56.2,10.4,1004.2,7.2
WX02074,2022-04-05,24.3,0.0,41.6,5.5,1006.6,6.7
WX02075,2022-04-06,27.0,0.0,31.7,6.5,1003.0,7.4
WX02076,2022-04-07,31.4,0.0,39.4,3.8,1002.5,9.7
WX02077,2022-04-08,29.5,0.0,26.4,13.3,1005.4,7.1
WX02078,2022-04-09,26.4,0.0,49.5,12.2,1010.5,7.5
WX02079,2022-04-10,28.7,0.0,22.2,19.3,1013.0,5.8
WX02080,2022-04-11,27.9,0.0,30.1,7.0,1012.9,6.3
WX02081,2022-04-12,25.9,0.0,38.4,11.3,1008.3,8.7
WX02082,2022-04-13,29.0,0.0,33.0,10.6,1005.8,6.0
WX02083,2022-04-14,27.3,0.0,24.7,13.9,1006.1,6.4
WX02084,2022-04-15,30.9,0.0,24.4,9.7,999.7,7.7
WX02085,2022-04-16,29.6,0.0,44.7,9.6,1008.6,9.5
WX02086,2022-04-17,28.5,0.0,21.6,9.6,1010.1,8.4
WX02087,2022-04-18,28.9,0.0,29.6,11.2,1003.8,7.9
WX02088,2022-04-19,27.5,0.0,23.6,6.5,1006.7,7.5
WX02089,2022-04-20,32.0,0.0,27.8,11.4,1009.5,8.2
WX02090,2022-04-21,27.4,0.0,44.1,7.2,1009.7,7.2
WX02091,2022-04-22,31.5,0.0,37.6,9.6,1005.0,9.4
WX02092,2022-04-23,30.5,0.0,41.8,12.6,1010.1,8.4
WX02093,2022-04-24,28.9,0.0,41.1,9.0,1008.7,8.6
WX02094,2022-04-25,31.8,0.0,30.2,16.9,1014.3,7.9
WX02095,2022-04-26,30.1,0.0,53.2,10.6,1003.3,8.7
WX02096,2022-04-27,32.6,0.0,30.9,3.4,1007.4,7.7
WX02097,2022-04-28,27.6,0.0,41.4,3.3,1010.8,8.7
WX02098,2022-04-29,28.3,0.0,32.0,15.5,1005.9,7.9
WX02099,2022-04-30,34.6,0.0,41.2,12.8,1009.0,8.7
WX02100,2022-05-01,30.7,0.0,41.4,6.5,1007.4,9.6
WX02101,2022-05-02,28.4,0.0,35.1,4.7,1013.4,9.7
WX02102,2022-05-03,30.9,0.0,42.1,13.5,1008.4,7.6
WX02103,2022-05-04,32.1,0.0,23.4,7.6,1008.8,6.8
WX02104,2022-05-05,33.6,0.0,42.2,8.4,1004.7,9.2
WX02105,2022-05-06,32.3,9.2,37.9,8.4,1012.8,8.7
WX02106,2022-05-07,29.5,0.0,32.0,7.0,1008.6,8.3
WX02107,2022-05-08,30.3,0.0,28.9,9.1,1008.9,9.0
WX02108,2022-05-09,28.9,0.0,35.5,5.7,999.1,8.4
WX02109,2022-05-10,33.5,0.0,29.1,10.0,1003.1,9.8
WX02110,2022-05-11,27.1,0.0,33.8,10.5,1007.5,7.5
WX02111,2022-05-12,33.0,0.0,34.1,8.7,1009.0,8.2
WX02112,2022-05-13,30.9,0.0,21.8,5.9,1013.2,10.0
WX02113,2022-05-14,35.1,5.8,34.1,10.9,1013.1,11.1
WX02114,2022-05-15,33.2,0.0,26.4,13.0,1010.8,7.8
WX02115,2022-05-16,29.6,20.9,38.3,10.6,1010.2,8.9
WX02116,2022-05-17,31.6,7.5,38.6,7.7,1007.1,9.5
WX02117,2022-05-18,31.3,0.0,33.2,5.8,1005.7,10.4
WX02118,2022-05-19,28.9,0.0,26.5,10.0,1004.6,9.0
WX02119,2022-05-20,29.4,0.0,37.2,10.4,1010.4,11.3
WX02120,2022-05-21,31.5,0.0,34.9,16.2,1013.2,10.2
WX02121,2022-05-22,32.2,0.0,31.2,6.6,1011.4,8.9
WX02122,2022-05-23,27.8,0.0,45.9,14.3,1007.4,8.5
WX02123,2022-05-24,29.3,0.0,49.7,5.8,1008.1,10.5
WX02124,2022-05-25,29.8,0.0,41.8,6.7,1006.9,10.0
WX02125,2022-05-26,28.3,0.0,38.6,1.7,1011.1,9.6
WX02126,2022-05-27,35.3,0.0,38.8,5.5,1006.6,9.3
WX02127,2022-05-28,34.1,0.0,24.4,7.5,1007.4,9.7
WX02128,2022-05-29,32.2,0.0,33.1,6.7,1012.1,10.2
WX02129,2022-05-30,34.0,0.0,45.8,11.2,997.8,10.2
WX02130,2022-05-31,30.7,0.0,34.9,1.5,1008.2,9.4
WX02131,2022-06-01,34.3,7.0,70.8,13.5,1007.1,9.7
WX02132,2022-06-02,35.2,0.0,82.6,7.7,1002.7,9.5
WX02133,2022-06-03,34.6,0.0,58.5,8.5,1006.2,10.5
WX02134,2022-06-04,33.6,45.3,78.3,13.6,1005.5,11.6
WX02135,2022-06-05,32.9,0.0,84.5,16.7,1009.2,9.4
WX02136,2022-06-06,30.8,22.4,82.5,4.1,1006.8,8.8
WX02137,2022-06-07,34.1,8.7,83.7,16.2,1002.6,9.9
WX02138,2022-06-08,32.9,0.0,80.8,6.4,1004.0,10.6
WX02139,2022-06-09,32.7,14.1,98.0,19.2,1010.6,10.9
WX02140,2022-06-10,33.1,0.0,82.6,7.5,1003.5,8.0
WX02141,2022-06-11,33.5,0.0,78.9,3.0,997.2,9.3
WX02142,2022-06-12,34.5,7.7,55.8,11.6,1008.3,9.4
WX02143,2022-06-13,31.1,0.0,72.6,7.0,1003.7,11.2
WX02144,2022-06-14,34.5,8.7,75.9,15.1,1005.9,9.9
WX02145,2022-06-15,31.3,26.6,68.7,12.5,1006.7,11.1
WX02146,2022-06-16,32.4,0.0,74.1,13.5,1007.8,9.3
WX02147,2022-06-17,37.6,0.0,79.5,11.0,1016.0,11.5
WX02148,2022-06-18,32.2,28.8,71.3,12.7,1011.0,9.5
WX02149,2022-06-19,34.0,0.0,74.1,10.6,1010.4,8.7
WX02150,2022-06-20,34.0,13.1,71.7,15.8,1007.6,9.9
WX02151,2022-06-21,39.1,0.0,66.1,7.5,1003.1,10.6
WX02152,2022-06-22,33.8,0.0,78.0,15.4,1011.4,9.2
WX02153,2022-06-23,38.0,2.9,72.0,2.8,1003.8,10.0
WX02154,2022-06-24,30.8,0.0,79.9,15.2,1005.7,8.0
WX02155,2022-06-25,34.5,14.0,84.2,9.1,1001.8,11.0
WX02156,2022-06-26,36.5,6.8,78.0,10.2,1009.3,10.2
WX02157,2022-06-27,34.5,8.1,93.0,6.4,1008.8,10.5
WX02158,2022-06-28,30.8,18.0,74.3,4.6,1004.6,10.3
WX02159,2022-06-29,35.0,11.0,83.6,4.1,1014.8,10.9
WX02160,2022-06-30,32.8,0.0,82.4,6.7,1007.4,7.3
WX02161,2022-07-01,34.2,0.0,78.0,4.1,1005.4,11.1
WX02162,2022-07-02,35.1,12.5,68.8,5.9,1002.1,9.4
WX02163,2022-07-03,32.7,22.5,75.7,9.9,1014.0,10.9
WX02164,2022-07-04,34.5,10.5,80.4,17.2,1007.9,10.3
WX02165,2022-07-05,32.8,28.3,84.2,7.6,1011.8,9.6
WX02166,2022-07-06,34.7,6.5,71.6,6.0,1008.4,9.4
WX02167,2022-07-07,31.5,15.0,74.6,10.4,1012.2,10.5
WX02168,2022-07-08,29.8,24.4,70.3,13.6,1008.7,10.1
WX02169,2022-07-09,32.7,10.8,79.5,1.0,1007.0,11.4
WX02170,2022-07-10,33.6,13.4,71.2,12.3,1014.2,9.4
WX02171,2022-07-11,33.8,34.7,79.1,12.3,1014.6,8.9
WX02172,2022-07-12,34.2,0.0,85.4,10.0,1007.1,9.2
WX02173,2022-07-13,29.9,73.2,75.2,9.3,1006.8,8.2
WX02174,2022-07-14,33.4,26.1,59.8,9.8,1012.0,8.9
WX02175,2022-07-15,34.6,0.0,79.1,4.5,1007.2,9.7
WX02176,2022-07-16,29.1,24.6,71.6,13.9,1003.5,8.7
WX02177,2022-07-17,34.4,0.0,87.1,9.1,1016.4,8.9
WX02178,2022-07-18,29.8,0.0,74.0,11.3,1014.8,9.5
WX02179,2022-07-19,31.6,19.5,74.3,6.2,1010.3,7.8
WX02180,2022-07-20,36.2,0.0,72.3,6.4,1010.1,9.3
WX02181,2022-07-21,31.8,0.0,66.9,7.9,1007.7,9.3
WX02182,2022-07-22,30.8,55.7,87.2,7.7,1008.4,10.4
WX02183,2022-07-23,36.1,0.0,66.3,19.1,1008.0,7.7
WX02184,2022-07-24,29.3,0.0,68.0,4.0,1005.1,9.3
WX02185,2022-07-25,27.6,9.0,71.2,5.5,1008.8,10.5
WX02186,2022-07-26,33.0,4.5,70.9,4.4,1007.5,7.4
WX02187,2022-07-27,32.8,0.0,73.1,11.2,1008.3,9.4
WX02188,2022-07-28,26.0,0.0,63.1,1.8,1001.9,8.1
WX02189,2022-07-29,31.3,0.0,83.5,11.1,1012.0,8.9
WX02190,2022-07-30,32.4,0.0,70.3,10.6,1006.0,9.4
WX02191,2022-07-31,33.8,0.0,56.0,18.4,1012.4,9.8
WX02192,2022-08-01,32.0,17.1,72.9,9.2,998.8,8.1
WX02193,2022-08-02,35.9,18.6,69.7,3.6,1003.7,9.4
WX02194,2022-08-03,30.6,17.3,69.7,7.8,1014.3,7.9
WX02195,2022-08-04,34.9,3.4,73.0,9.4,1005.7,11.8
WX02196,2022-08-05,33.3,0.0,72.8,3.0,1010.1,9.7
WX02197,2022-08-06,32.6,0.0,78.9,10.9,1014.4,8.2
WX02198,2022-08-07,31.5,27.2,83.3,7.3,1008.2,7.9
WX02199,2022-08-08,32.3,23.6,82.1,3.4,1004.4,8.6
WX02200,2022-08-09,35.3,10.6,70.4,17.0,1004.3,9.9
WX02201,2022-08-10,32.0,14.5,80.5,11.7,1012.2,6.0
WX02202,2022-08-11,30.7,35.1,78.4,5.1,1010.0,9.3
WX02203,2022-08-12,36.0,0.0,83.9,8.3,1016.3,9.5
WX02204,2022-08-13,35.1,18.8,78.3,12.4,1010.1,8.0
WX02205,2022-08-14,32.5,17.4,77.2,11.0,1014.2,7.9
WX02206,2022-08-15,31.3,0.0,73.6,7.9,1009.3,6.6
WX02207,2022-08-16,29.2,0.0,80.9,9.9,1003.8,8.7
WX02208,2022-08-17,35.8,8.0,76.3,11.9,1009.0,9.9
WX02209,2022-08-18,31.2,5.7,74.9,11.9,1007.8,8.5
WX02210,2022-08-19,27.4,0.0,80.0,10.5,1005.3,8.2
WX02211,2022-08-20,34.6,21.5,72.2,8.1,1011.3,7.7
WX02212,2022-08-21,28.1,0.0,70.8,12.5,1011.1,8.2
WX02213,2022-08-22,26.6,0.0,74.7,16.3,1007.2,7.3
WX02214,2022-08-23,25.1,0.0,71.0,6.1,1013.5,9.2
WX02215,2022-08-24,30.3,40.2,81.5,6.2,1002.7,7.7
WX02216,2022-08-25,25.6,0.0,74.6,10.5,1003.8,7.4
WX02217,2022-08-26,29.2,38.2,79.2,9.1,1008.9,7.2
WX02218,2022-08-27,30.5,0.0,64.2,11.1,1007.9,8.8
WX02219,2022-08-28,25.9,0.0,91.6,13.5,1008.8,8.3
WX02220,2022-08-29,30.3,8.8,57.5,10.7,1007.3,6.3
WX02221,2022-08-30,27.3,0.0,78.6,15.0,1006.5,8.4
WX02222,2022-08-31,28.4,17.9,80.8,10.8,1006.4,8.0
WX02223,2022-09-01,26.9,0.0,65.6,6.6,1011.1,7.0
WX02224,2022-09-02,29.9,0.0,69.6,9.9,1016.6,5.9
WX02225,2022-09-03,29.3,0.0,77.0,10.9,1002.1,7.7
WX02226,2022-09-04,30.3,0.0,93.2,4.0,1008.4,9.2
WX02227,2022-09-05,29.4,0.0,72.1,11.0,1001.5,8.0
WX02228,2022-09-06,24.9,36.3,68.8,5.7,1007.7,6.4
WX02229,2022-09-07,25.8,40.7,70.6,17.3,1005.8,5.4
WX02230,2022-09-08,28.0,13.4,67.2,12.6,1004.3,6.0
WX02231,2022-09-09,29.1,0.0,68.5,5.7,1005.8,6.9
WX02232,2022-09-10,25.3,0.0,73.2,12.8,1010.8,6.7
WX02233,2022-09-11,26.9,0.0,79.5,8.9,1016.0,6.5
WX02234,2022-09-12,25.0,18.7,78.6,15.2,1010.0,4.7
WX02235,2022-09-13,26.9,7.1,73.6,3.5,1009.0,5.4
WX02236,2022-09-14,26.3,65.9,78.4,9.2,1010.3,5.7
WX02237,2022-09-15,30.2,19.4,74.0,11.9,1010.6,7.5
WX02238,2022-09-16,29.2,7.3,70.7,6.6,1011.1,6.6
WX02239,2022-09-17,28.0,0.0,69.9,9.3,1008.1,6.0
WX02240,2022-09-18,23.7,4.3,78.7,9.5,1004.9,5.4
WX02241,2022-09-19,26.9,4.9,87.7,7.6,1010.4,6.8
WX02242,2022-09-20,25.5,0.0,69.3,8.5,1016.3,5.7
WX02243,2022-09-21,30.9,25.6,69.3,9.4,1007.2,5.2
WX02244,2022-09-22,25.7,61.9,90.7,7.6,1006.4,6.3
WX02245,2022-09-23,21.9,0.0,83.4,13.4,1006.3,6.0
WX02246,2022-09-24,24.4,9.3,95.6,11.4,1002.8,5.4
WX02247,2022-09-25,26.4,9.5,64.6,6.8,1005.7,5.3
WX02248,2022-09-26,23.0,19.3,79.2,1.0,1014.8,5.3
WX02249,2022-09-27,27.3,0.0,74.7,13.4,1005.0,4.6
WX02250,2022-09-28,22.9,1.2,82.1,8.1,1014.9,6.5
WX02251,2022-09-29,24.3,0.0,82.5,12.8,1011.1,4.6
WX02252,2022-09-30,23.5,0.0,69.6,11.5,1012.5,7.4
WX02253,2022-10-01,21.2,0.0,30.1,5.7,1008.1,4.8
WX02254,2022-10-02,19.9,0.0,55.2,11.9,1003.9,4.2
WX02255,2022-10-03,23.5,0.0,48.9,9.3,999.2,6.2
WX02256,2022-10-04,23.4,66.8,44.2,6.7,1002.7,3.8
WX02257,2022-10-05,25.3,0.0,25.2,8.6,1009.7,5.4
WX02258,2022-10-06,25.5,0.0,44.6,2.1,1013.8,5.8
WX02259,2022-10-07,21.5,0.0,36.7,13.3,1000.1,4.2
WX02260,2022-10-08,23.3,28.7,30.6,18.6,1009.2,5.5
