species_id,common_name,scientific_name,kingdom,phylum,class,order,family,genus,species,category,iucn_status,habitat,endemic,invasive,medicinal,pollinator,nocturnal,flowering_season,breeding_season,diet,average_lifespan_years,conservation_status,description,image_filename
SP0360,Curry Leaf Tree,Murraya koenigii,Plantae,Tracheophyta,Magnoliopsida,Various,Murrayaaceae,Murraya,koenigii,Trees,Data Deficient,Godavari River,False,False,False,False,False,Mar-May,N/A,Photosynthetic,28,Stable,"Curry Leaf Tree (Murraya koenigii) is a tree species recorded in the Kopargaon region, typically associated with roadside plantation habitat.",SP0360_Murraya_koenigii.jpg
SP0361,Indian Elm,Holoptelea integrifolia,Plantae,Tracheophyta,Magnoliopsida,Various,Holopteleaaceae,Holoptelea,integrifolia,Trees,Data Deficient,Roadside Plantation,False,False,False,False,False,Year-round,N/A,Photosynthetic,113,Under Watch,"Indian Elm (Holoptelea integrifolia) is a tree species recorded in the Kopargaon region, typically associated with temple grove habitat.",SP0361_Holoptelea_integrifolia.jpg
SP0362,Cluster Fig,Ficus racemosa,Plantae,Tracheophyta,Magnoliopsida,Various,Ficusaceae,Ficus,racemosa,Trees,Vulnerable,Agricultural Field,False,False,True,False,False,Sep-Nov,N/A,Photosynthetic,128,Stable,"Cluster Fig (Ficus racemosa) is a tree species recorded in the Kopargaon region, typically associated with urban garden habitat.",SP0362_Ficus_racemosa.jpg
SP0363,Indian Almond,Terminalia catappa,Plantae,Tracheophyta,Magnoliopsida,Various,Terminaliaaceae,Terminalia,catappa,Trees,Near Threatened,Roadside Plantation,False,False,False,False,False,Year-round,N/A,Photosynthetic,42,Stable,"Indian Almond (Terminalia catappa) is a tree species recorded in the Kopargaon region, typically associated with temple grove habitat.",SP0363_Terminalia_catappa.jpg
SP0364,Ain,Terminalia elliptica,Plantae,Tracheophyta,Magnoliopsida,Various,Terminaliaaceae,Terminalia,elliptica,Trees,Least Concern,Agricultural Field,False,False,False,False,False,Mar-May,N/A,Photosynthetic,127,Under Watch,"Ain (Terminalia elliptica) is a tree species recorded in the Kopargaon region, typically associated with roadside plantation habitat.",SP0364_Terminalia_elliptica.jpg
SP0365,Behada,Terminalia bellirica,Plantae,Tracheophyta,Magnoliopsida,Various,Terminaliaaceae,Terminalia,bellirica,Trees,Least Concern,Agricultural Field,True,False,False,False,False,Year-round,N/A,Photosynthetic,133,Increasing,"Behada (Terminalia bellirica) is a tree species recorded in the Kopargaon region, typically associated with agricultural field habitat.",SP0365_Terminalia_bellirica.jpg
SP0366,Hirda,Terminalia chebula,Plantae,Tracheophyta,Magnoliopsida,Various,Terminaliaaceae,Terminalia,chebula,Trees,Least Concern,Temple Grove,False,False,False,False,False,Feb-Apr,N/A,Photosynthetic,93,Under Watch,"Hirda (Terminalia chebula) is a tree species recorded in the Kopargaon region, typically associated with roadside plantation habitat.",SP0366_Terminalia_chebula.jpg
SP0367,Sal,Shorea robusta,Plantae,Tracheophyta,Magnoliopsida,Various,Shoreaaceae,Shorea,robusta,Trees,Data Deficient,Agricultural Field,True,False,True,False,False,Jun-Aug,N/A,Photosynthetic,115,Stable,"Sal (Shorea robusta) is a tree species recorded in the Kopargaon region, typically associated with roadside plantation habitat.",SP0367_Shorea_robusta.jpg
SP0368,Indian Rosewood,Dalbergia latifolia,Plantae,Tracheophyta,Magnoliopsida,Various,Dalbergiaaceae,Dalbergia,latifolia,Trees,Vulnerable,Roadside Plantation,False,False,True,False,False,Sep-Nov,N/A,Photosynthetic,57,Declining,"Indian Rosewood (Dalbergia latifolia) is a tree species recorded in the Kopargaon region, typically associated with roadside plantation habitat.",SP0368_Dalbergia_latifolia.jpg
SP0369,Flame Amherstia,Amherstia nobilis,Plantae,Tracheophyta,Magnoliopsida,Various,Amherstiaaceae,Amherstia,nobilis,Trees,Near Threatened,Temple Grove,False,False,False,False,False,Sep-Nov,N/A,Photosynthetic,69,Stable,"Flame Amherstia (Amherstia nobilis) is a tree species recorded in the Kopargaon region, typically associated with roadside plantation habitat.",SP0369_Amherstia_nobilis.jpg
SP0370,Bottle Palm,Hyophorbe lagenicaulis,Plantae,Tracheophyta,Magnoliopsida,Various,Hyophorbeaceae,Hyophorbe,lagenicaulis,Trees,Vulnerable,Urban Garden,False,False,False,False,False,Feb-Apr,N/A,Photosynthetic,121,Declining,"Bottle Palm (Hyophorbe lagenicaulis) is a tree species recorded in the Kopargaon region, typically associated with roadside plantation habitat.",SP0370_Hyophorbe_lagenicaulis.jpg
SP0371,Indian Willow,Salix tetrasperma,Plantae,Tracheophyta,Magnoliopsida,Various,Salixaceae,Salix,tetrasperma,Trees,Least Concern,Temple Grove,False,False,False,False,False,Year-round,N/A,Photosynthetic,128,Increasing,"Indian Willow (Salix tetrasperma) is a tree species recorded in the Kopargaon region, typically associated with agricultural field habitat.",SP0371_Salix_tetrasperma.jpg
SP0372,Rain of Gold Tree,Galphimia glauca,Plantae,Tracheophyta,Magnoliopsida,Various,Galphimiaaceae,Galphimia,glauca,Trees,Least Concern,Temple Grove,False,False,False,False,False,Feb-Apr,N/A,Photosynthetic,138,Stable,"Rain of Gold Tree (Galphimia glauca) is a tree species recorded in the Kopargaon region, typically associated with agricultural field habitat.",SP0372_Galphimia_glauca.jpg
SP0373,Tulsi (Holy Basil),Ocimum tenuiflorum,Plantae,Tracheophyta,Magnoliopsida,Various,Ocimumaceae,Ocimum,tenuiflorum,Medicinal Plants,Not Evaluated,Agricultural Field,False,False,True,False,False,Year-round,N/A,Photosynthetic,9,Under Watch,"Tulsi (Holy Basil) (Ocimum tenuiflorum) is a medicinal plant species recorded in the Kopargaon region, typically associated with wasteland habitat.",SP0373_Ocimum_tenuiflorum.jpg
SP0374,Aloe Vera,Aloe vera,Plantae,Tracheophyta,Magnoliopsida,Various,Aloeaceae,Aloe,vera,Medicinal Plants,Vulnerable,Agricultural Field,False,False,True,False,False,Feb-Apr,N/A,Photosynthetic,16,Stable,"Aloe Vera (Aloe vera) is a medicinal plant species recorded in the Kopargaon region, typically associated with grassland habitat.",SP0374_Aloe_vera.jpg
SP0375,Ashwagandha,Withania somnifera,Plantae,Tracheophyta,Magnoliopsida,Various,Withaniaaceae,Withania,somnifera,Medicinal Plants,Data Deficient,Agricultural Field,False,False,True,False,False,Nov-Jan,N/A,Photosynthetic,2,Stable,"Ashwagandha (Withania somnifera) is a medicinal plant species recorded in the Kopargaon region, typically associated with grassland habitat.",SP0375_Withania_somnifera.jpg
SP0376,Brahmi,Bacopa monnieri,Plantae,Tracheophyta,Magnoliopsida,Various,Bacopaaceae,Bacopa,monnieri,Medicinal Plants,Data Deficient,Temple Grove,False,False,True,False,False,Jun-Aug,N/A,Photosynthetic,5,Stable,"Brahmi (Bacopa monnieri) is a medicinal plant species recorded in the Kopargaon region, typically associated with wasteland habitat.",SP0376_Bacopa_monnieri.jpg
SP0377,Giloy,Tinospora cordifolia,Plantae,Tracheophyta,Magnoliopsida,Various,Tinosporaaceae,Tinospora,cordifolia,Medicinal Plants,Vulnerable,Temple Grove,False,False,True,False,False,Mar-May,N/A,Photosynthetic,5,Declining,"Giloy (Tinospora cordifolia) is a medicinal plant species recorded in the Kopargaon region, typically associated with grassland habitat.",SP0377_Tinospora_cordifolia.jpg
SP0378,Shatavari,Asparagus racemosus,Plantae,Tracheophyta,Magnoliopsida,Various,Asparagusaceae,Asparagus,racemosus,Medicinal Plants,Least Concern,Grassland,False,False,True,False,False,Jun-Aug,N/A,Photosynthetic,8,Stable,"Shatavari (Asparagus racemosus) is a medicinal plant species recorded in the Kopargaon region, typically associated with wasteland habitat.",SP0378_Asparagus_racemosus.jpg
SP0379,Turmeric,Curcuma longa,Plantae,Tracheophyta,Magnoliopsida,Various,Curcumaaceae,Curcuma,longa,Medicinal Plants,Least Concern,Agricultural Field,False,False,True,False,False,Sep-Nov,N/A,Photosynthetic,2,Stable,"Turmeric (Curcuma longa) is a medicinal plant species recorded in the Kopargaon region, typically associated with grassland habitat.",SP0379_Curcuma_longa.jpg
SP0380,Ginger,Zingiber officinale,Plantae,Tracheophyta,Magnoliopsida,Various,Zingiberaceae,Zingiber,officinale,Medicinal Plants,Least Concern,Agricultural Field,False,False,True,False,False,Feb-Apr,N/A,Photosynthetic,17,Stable,"Ginger (Zingiber officinale) is a medicinal plant species recorded in the Kopargaon region, typically associated with grassland habitat.",SP0380_Zingiber_officinale.jpg
SP0381,Nirgudi,Vitex negundo,Plantae,Tracheophyta,Magnoliopsida,Various,Vitexaceae,Vitex,negundo,Medicinal Plants,Least Concern,Temple Grove,False,False,True,False,False,Feb-Apr,N/A,Photosynthetic,15,Stable,"Nirgudi (Vitex negundo) is a medicinal plant species recorded in the Kopargaon region, typically associated with wasteland habitat.",SP0381_Vitex_negundo.jpg
SP0382,Adulsa (Vasaka),Justicia adhatoda,Plantae,Tracheophyta,Magnoliopsida,Various,Justiciaaceae,Justicia,adhatoda,Medicinal Plants,Least Concern,Temple Grove,False,False,True,False,False,Jun-Aug,N/A,Photosynthetic,18,Stable,"Adulsa (Vasaka) (Justicia adhatoda) is a medicinal plant species recorded in the Kopargaon region, typically associated with agricultural field habitat.",SP0382_Justicia_adhatoda.jpg
SP0383,Punarnava,Boerhavia diffusa,Plantae,Tracheophyta,Magnoliopsida,Various,Boerhaviaaceae,Boerhavia,diffusa,Medicinal Plants,Not Evaluated,Agricultural Field,False,False,True,False,False,Nov-Jan,N/A,Photosynthetic,12,Stable,"Punarnava (Boerhavia diffusa) is a medicinal plant species recorded in the Kopargaon region, typically associated with wasteland habitat.",SP0383_Boerhavia_diffusa.jpg
SP0384,Sarpagandha,Rauvolfia serpentina,Plantae,Tracheophyta,Magnoliopsida,Various,Rauvolfiaaceae,Rauvolfia,serpentina,Medicinal Plants,Least Concern,Grassland,False,False,True,False,False,Sep-Nov,N/A,Photosynthetic,7,Declining,"Sarpagandha (Rauvolfia serpentina) is a medicinal plant species recorded in the Kopargaon region, typically associated with wasteland habitat.",SP0384_Rauvolfia_serpentina.jpg
SP0385,Gudmar,Gymnema sylvestre,Plantae,Tracheophyta,Magnoliopsida,Various,Gymnemaaceae,Gymnema,sylvestre,Medicinal Plants,Near Threatened,Wasteland,False,False,True,False,False,Jun-Aug,N/A,Photosynthetic,15,Stable,"Gudmar (Gymnema sylvestre) is a medicinal plant species recorded in the Kopargaon region, typically associated with grassland habitat.",SP0385_Gymnema_sylvestre.jpg
SP0386,Kalmegh,Andrographis paniculata,Plantae,Tracheophyta,Magnoliopsida,Various,Andrographisaceae,Andrographis,paniculata,Medicinal Plants,Least Concern,Agricultural Field,False,False,True,False,False,Feb-Apr,N/A,Photosynthetic,5,Increasing,"Kalmegh (Andrographis paniculata) is a medicinal plant species recorded in the Kopargaon region, typically associated with wasteland habitat.",SP0386_Andrographis_paniculata.jpg
SP0387,Bhringraj,Eclipta prostrata,Plantae,Tracheophyta,Magnoliopsida,Various,Ecliptaaceae,Eclipta,prostrata,Medicinal Plants,Not Evaluated,Wasteland,False,False,True,False,False,Jun-Aug,N/A,Photosynthetic,15,Declining,"Bhringraj (Eclipta prostrata) is a medicinal plant species recorded in the Kopargaon region, typically associated with agricultural field habitat.",SP0387_Eclipta_prostrata.jpg
SP0388,Shankhpushpi,Convolvulus pluricaulis,Plantae,Tracheophyta,Magnoliopsida,Various,Convolvulusaceae,Convolvulus,pluricaulis,Medicinal Plants,Not Evaluated,Wasteland,False,False,True,False,False,Nov-Jan,N/A,Photosynthetic,18,Increasing,"Shankhpushpi (Convolvulus pluricaulis) is a medicinal plant species recorded in the Kopargaon region, typically associated with agricultural field habitat.",SP0388_Convolvulus_pluricaulis.jpg
SP0389,Vach,Acorus calamus,Plantae,Tracheophyta,Magnoliopsida,Various,Acorusaceae,Acorus,calamus,Medicinal Plants,Vulnerable,Wasteland,False,False,False,False,False,Year-round,N/A,Photosynthetic,19,Under Watch,"Vach (Acorus calamus) is a medicinal plant species recorded in the Kopargaon region, typically associated with wasteland habitat.",SP0389_Acorus_calamus.jpg
SP0390,Vidari,Pueraria tuberosa,Plantae,Tracheophyta,Magnoliopsida,Various,Puerariaaceae,Pueraria,tuberosa,Medicinal Plants,Data Deficient,Temple Grove,False,False,True,False,False,Nov-Jan,N/A,Photosynthetic,11,Stable,"Vidari (Pueraria tuberosa) is a medicinal plant species recorded in the Kopargaon region, typically associated with wasteland habitat.",SP0390_Pueraria_tuberosa.jpg
SP0391,Kutki,Picrorhiza kurroa,Plantae,Tracheophyta,Magnoliopsida,Various,Picrorhizaaceae,Picrorhiza,kurroa,Medicinal Plants,Not Evaluated,Agricultural Field,False,False,True,False,False,Sep-Nov,N/A,Photosynthetic,11,Stable,"Kutki (Picrorhiza kurroa) is a medicinal plant species recorded in the Kopargaon region, typically associated with temple grove habitat.",SP0391_Picrorhiza_kurroa.jpg
SP0392,Chirayta,Swertia chirata,Plantae,Tracheophyta,Magnoliopsida,Various,Swertiaaceae,Swertia,chirata,Medicinal Plants,Near Threatened,Wasteland,False,False,True,False,False,Mar-May,N/A,Photosynthetic,10,Stable,"Chirayta (Swertia chirata) is a medicinal plant species recorded in the Kopargaon region, typically associated with agricultural field habitat.",SP0392_Swertia_chirata.jpg
SP0393,Safed Musli,Chlorophytum borivilianum,Plantae,Tracheophyta,Magnoliopsida,Various,Chlorophytumaceae,Chlorophytum,borivilianum,Medicinal Plants,Endangered,Temple Grove,False,False,True,False,False,Jun-Aug,N/A,Photosynthetic,10,Stable,"Safed Musli (Chlorophytum borivilianum) is a medicinal plant species recorded in the Kopargaon region, typically associated with wasteland habitat.",SP0393_Chlorophytum_borivilianum.jpg
SP0394,Haritaki,Terminalia chebula,Plantae,Tracheophyta,Magnoliopsida,Various,Terminaliaaceae,Terminalia,chebula,Medicinal Plants,Endangered,Agricultural Field,False,False,True,False,False,Year-round,N/A,Photosynthetic,9,Increasing,"Haritaki (Terminalia chebula) is a medicinal plant species recorded in the Kopargaon region, typically associated with temple grove habitat.",SP0394_Terminalia_chebula.jpg
SP0395,Bibhitaki,Terminalia bellirica,Plantae,Tracheophyta,Magnoliopsida,Various,Terminaliaaceae,Terminalia,bellirica,Medicinal Plants,Least Concern,Wasteland,False,False,True,False,False,Jun-Aug,N/A,Photosynthetic,9,Increasing,"Bibhitaki (Terminalia bellirica) is a medicinal plant species recorded in the Kopargaon region, typically associated with agricultural field habitat.",SP0395_Terminalia_bellirica.jpg
SP0396,Datura,Datura stramonium,Plantae,Tracheophyta,Magnoliopsida,Various,Daturaaceae,Datura,stramonium,Medicinal Plants,Near Threatened,Grassland,False,True,True,False,False,Jun-Aug,N/A,Photosynthetic,5,Stable,"Datura (Datura stramonium) is a medicinal plant species recorded in the Kopargaon region, typically associated with wasteland habitat.",SP0396_Datura_stramonium.jpg
SP0397,Bhui Amla,Phyllanthus niruri,Plantae,Tracheophyta,Magnoliopsida,Various,Phyllanthusaceae,Phyllanthus,niruri,Medicinal Plants,Data Deficient,Agricultural Field,False,False,True,False,False,Jun-Aug,N/A,Photosynthetic,8,Increasing,"Bhui Amla (Phyllanthus niruri) is a medicinal plant species recorded in the Kopargaon region, typically associated with wasteland habitat.",SP0397_Phyllanthus_niruri.jpg
SP0398,Rasna,Pluchea lanceolata,Plantae,Tracheophyta,Magnoliopsida,Various,Plucheaaceae,Pluchea,lanceolata,Medicinal Plants,Not Evaluated,Wasteland,False,False,True,False,False,Jun-Aug,N/A,Photosynthetic,6,Stable,"Rasna (Pluchea lanceolata) is a medicinal plant species recorded in the Kopargaon region, typically associated with agricultural field habitat.",SP0398_Pluchea_lanceolata.jpg
SP0399,Guggul,Commiphora wightii,Plantae,Tracheophyta,Magnoliopsida,Various,Commiphoraaceae,Commiphora,wightii,Medicinal Plants,Least Concern,Agricultural Field,False,False,False,False,False,Jun-Aug,N/A,Photosynthetic,10,Under Watch,"Guggul (Commiphora wightii) is a medicinal plant species recorded in the Kopargaon region, typically associated with temple grove habitat.",SP0399_Commiphora_wightii.jpg
SP0400,Shallaki,Boswellia serrata,Plantae,Tracheophyta,Magnoliopsida,Various,Boswelliaaceae,Boswellia,serrata,Medicinal Plants,Near Threatened,Grassland,False,False,False,False,False,Jun-Aug,N/A,Photosynthetic,10,Stable,"Shallaki (Boswellia serrata) is a medicinal plant species recorded in the Kopargaon region, typically associated with wasteland habitat.",SP0400_Boswellia_serrata.jpg
SP0401,Manjistha,Rubia cordifolia,Plantae,Tracheophyta,Magnoliopsida,Various,Rubiaaceae,Rubia,cordifolia,Medicinal Plants,Least Concern,Temple Grove,False,False,True,False,False,Sep-Nov,N/A,Photosynthetic,14,Stable,"Manjistha (Rubia cordifolia) is a medicinal plant species recorded in the Kopargaon region, typically associated with temple grove habitat.",SP0401_Rubia_cordifolia.jpg
SP0402,Lodhra,Symplocos racemosa,Plantae,Tracheophyta,Magnoliopsida,Various,Symplocosaceae,Symplocos,racemosa,Medicinal Plants,Near Threatened,Temple Grove,False,False,True,False,False,Jun-Aug,N/A,Photosynthetic,1,Stable,"Lodhra (Symplocos racemosa) is a medicinal plant species recorded in the Kopargaon region, typically associated with agricultural field habitat.",SP0402_Symplocos_racemosa.jpg
SP0403,Nagarmotha,Cyperus rotundus,Plantae,Tracheophyta,Magnoliopsida,Various,Cyperusaceae,Cyperus,rotundus,Medicinal Plants,Vulnerable,Temple Grove,False,False,False,False,False,Nov-Jan,N/A,Photosynthetic,9,Under Watch,"Nagarmotha (Cyperus rotundus) is a medicinal plant species recorded in the Kopargaon region, typically associated with agricultural field habitat.",SP0403_Cyperus_rotundus.jpg
SP0404,Ajwain,Trachyspermum ammi,Plantae,Tracheophyta,Magnoliopsida,Various,Trachyspermumaceae,Trachyspermum,ammi,Medicinal Plants,Endangered,Temple Grove,False,False,True,False,False,Year-round,N/A,Photosynthetic,6,Declining,"Ajwain (Trachyspermum ammi) is a medicinal plant species recorded in the Kopargaon region, typically associated with agricultural field habitat.",SP0404_Trachyspermum_ammi.jpg
SP0405,Methi (Fenugreek),Trigonella foenum-graecum,Plantae,Tracheophyta,Magnoliopsida,Various,Trigonellaaceae,Trigonella,foenum-graecum,Medicinal Plants,Near Threatened,Wasteland,False,False,True,False,False,Feb-Apr,N/A,Photosynthetic,7,Stable,"Methi (Fenugreek) (Trigonella foenum-graecum) is a medicinal plant species recorded in the Kopargaon region, typically associated with grassland habitat.",SP0405_Trigonella_foenum-graecum.jpg
SP0406,Jeera (Cumin),Cuminum cyminum,Plantae,Tracheophyta,Magnoliopsida,Various,Cuminumaceae,Cuminum,cyminum,Medicinal Plants,Vulnerable,Wasteland,False,False,True,False,False,Jun-Aug,N/A,Photosynthetic,20,Stable,"Jeera (Cumin) (Cuminum cyminum) is a medicinal plant species recorded in the Kopargaon region, typically associated with agricultural field habitat.",SP0406_Cuminum_cyminum.jpg
SP0407,Dhania (Coriander),Coriandrum sativum,Plantae,Tracheophyta,Magnoliopsida,Various,Coriandrumaceae,Coriandrum,sativum,Medicinal Plants,Not Evaluated,Temple Grove,False,False,False,False,False,Sep-Nov,N/A,Photosynthetic,2,Stable,"Dhania (Coriander) (Coriandrum sativum) is a medicinal plant species recorded in the Kopargaon region, typically associated with agricultural field habitat.",SP0407_Coriandrum_sativum.jpg
SP0408,Karela (Bitter Gourd),Momordica charantia,Plantae,Tracheophyta,Magnoliopsida,Various,Momordicaaceae,Momordica,charantia,Medicinal Plants,Least Concern,Agricultural Field,False,False,True,False,False,Sep-Nov,N/A,Photosynthetic,16,Declining,"Karela (Bitter Gourd) (Momordica charantia) is a medicinal plant species recorded in the Kopargaon region, typically associated with wasteland habitat.",SP0408_Momordica_charantia.jpg
SP0409,Sadabahar (Vinca),Catharanthus roseus,Plantae,Tracheophyta,Magnoliopsida,Various,Catharanthusaceae,Catharanthus,roseus,Medicinal Plants,Least Concern,Temple Grove,False,False,True,False,False,Mar-May,N/A,Photosynthetic,17,Declining,"Sadabahar (Vinca) (Catharanthus roseus) is a medicinal plant species recorded in the Kopargaon region, typically associated with grassland habitat.",SP0409_Catharanthus_roseus.jpg
SP0410,Bhang,Cannabis sativa,Plantae,Tracheophyta,Magnoliopsida,Various,Cannabisaceae,Cannabis,sativa,Medicinal Plants,Endangered,Agricultural Field,False,False,True,False,False,Sep-Nov,N/A,Photosynthetic,6,Declining,"Bhang (Cannabis sativa) is a medicinal plant species recorded in the Kopargaon region, typically associated with agricultural field habitat.",SP0410_Cannabis_sativa.jpg
SP0411,Ratanjot,Jatropha curcas,Plantae,Tracheophyta,Magnoliopsida,Various,Jatrophaaceae,Jatropha,curcas,Medicinal Plants,Data Deficient,Temple Grove,False,False,True,False,False,Sep-Nov,N/A,Photosynthetic,6,Stable,"Ratanjot (Jatropha curcas) is a medicinal plant species recorded in the Kopargaon region, typically associated with agricultural field habitat.",SP0411_Jatropha_curcas.jpg
SP0412,Rui (Akra),Calotropis procera,Plantae,Tracheophyta,Magnoliopsida,Various,Calotropisaceae,Calotropis,procera,Medicinal Plants,Least Concern,Temple Grove,False,False,True,False,False,Feb-Apr,N/A,Photosynthetic,13,Increasing,"Rui (Akra) (Calotropis procera) is a medicinal plant species recorded in the Kopargaon region, typically associated with agricultural field habitat.",SP0412_Calotropis_procera.jpg
SP0413,Doob Grass,Cynodon dactylon,Plantae,Tracheophyta,Magnoliopsida,Various,Cynodonaceae,Cynodon,dactylon,Medicinal Plants,Least Concern,Grassland,False,False,True,False,False,Sep-Nov,N/A,Photosynthetic,11,Under Watch,"Doob Grass (Cynodon dactylon) is a medicinal plant species recorded in the Kopargaon region, typically associated with temple grove habitat.",SP0413_Cynodon_dactylon.jpg
SP0414,Kuchla,Strychnos nux-vomica,Plantae,Tracheophyta,Magnoliopsida,Various,Strychnosaceae,Strychnos,nux-vomica,Medicinal Plants,Least Concern,Wasteland,False,False,True,False,False,Year-round,N/A,Photosynthetic,1,Stable,"Kuchla (Strychnos nux-vomica) is a medicinal plant species recorded in the Kopargaon region, typically associated with temple grove habitat.",SP0414_Strychnos_nux-vomica.jpg
SP0415,Jatamansi,Nardostachys jatamansi,Plantae,Tracheophyta,Magnoliopsida,Various,Nardostachysaceae,Nardostachys,jatamansi,Medicinal Plants,Not Evaluated,Wasteland,False,False,True,False,False,Jun-Aug,N/A,Photosynthetic,17,Declining,"Jatamansi (Nardostachys jatamansi) is a medicinal plant species recorded in the Kopargaon region, typically associated with temple grove habitat.",SP0415_Nardostachys_jatamansi.jpg
SP0416,Pashanbhed,Bergenia ciliata,Plantae,Tracheophyta,Magnoliopsida,Various,Bergeniaaceae,Bergenia,ciliata,Medicinal Plants,Least Concern,Wasteland,False,False,True,False,False,Jun-Aug,N/A,Photosynthetic,8,Under Watch,"Pashanbhed (Bergenia ciliata) is a medicinal plant species recorded in the Kopargaon region, typically associated with temple grove habitat.",SP0416_Bergenia_ciliata.jpg
SP0417,Chitrak,Plumbago zeylanica,Plantae,Tracheophyta,Magnoliopsida,Various,Plumbagoaceae,Plumbago,zeylanica,Medicinal Plants,Data Deficient,Agricultural Field,False,False,True,False,False,Jun-Aug,N/A,Photosynthetic,18,Stable,"Chitrak (Plumbago zeylanica) is a medicinal plant species recorded in the Kopargaon region, typically associated with wasteland habitat.",SP0417_Plumbago_zeylanica.jpg
SP0418,Bala,Sida cordifolia,Plantae,Tracheophyta,Magnoliopsida,Various,Sidaaceae,Sida,cordifolia,Medicinal Plants,Endangered,Agricultural Field,False,False,True,False,False,Jun-Aug,N/A,Photosynthetic,6,Stable,"Bala (Sida cordifolia) is a medicinal plant species recorded in the Kopargaon region, typically associated with wasteland habitat.",SP0418_Sida_cordifolia.jpg
SP0419,Amaltas Bark,Cassia fistula,Plantae,Tracheophyta,Magnoliopsida,Various,Cassiaaceae,Cassia,fistula,Medicinal Plants,Least Concern,Wasteland,False,False,True,False,False,Sep-Nov,N/A,Photosynthetic,20,Under Watch,"Amaltas Bark (Cassia fistula) is a medicinal plant species recorded in the Kopargaon region, typically associated with agricultural field habitat.",SP0419_Cassia_fistula.jpg
SP0420,Vidanga,Embelia ribes,Plantae,Tracheophyta,Magnoliopsida,Various,Embeliaaceae,Embelia,ribes,Medicinal Plants,Least Concern,Grassland,False,True,True,False,False,Sep-Nov,N/A,Photosynthetic,13,Stable,"Vidanga (Embelia ribes) is a medicinal plant species recorded in the Kopargaon region, typically associated with agricultural field habitat.",SP0420_Embelia_ribes.jpg
SP0421,Mulethi (Licorice),Glycyrrhiza glabra,Plantae,Tracheophyta,Magnoliopsida,Various,Glycyrrhizaaceae,Glycyrrhiza,glabra,Medicinal Plants,Least Concern,Wasteland,False,False,True,False,False,Mar-May,N/A,Photosynthetic,3,Declining,"Mulethi (Licorice) (Glycyrrhiza glabra) is a medicinal plant species recorded in the Kopargaon region, typically associated with agricultural field habitat.",SP0421_Glycyrrhiza_glabra.jpg
SP0422,Neem Bark,Azadirachta indica,Plantae,Tracheophyta,Magnoliopsida,Various,Azadirachtaaceae,Azadirachta,indica,Medicinal Plants,Least Concern,Wasteland,False,False,True,False,False,Sep-Nov,N/A,Photosynthetic,2,Stable,"Neem Bark (Azadirachta indica) is a medicinal plant species recorded in the Kopargaon region, typically associated with wasteland habitat.",SP0422_Azadirachta_indica.jpg
SP0423,Arjuna Bark,Terminalia arjuna,Plantae,Tracheophyta,Magnoliopsida,Various,Terminaliaaceae,Terminalia,arjuna,Medicinal Plants,Data Deficient,Agricultural Field,False,False,True,False,False,Jun-Aug,N/A,Photosynthetic,14,Stable,"Arjuna Bark (Terminalia arjuna) is a medicinal plant species recorded in the Kopargaon region, typically associated with wasteland habitat.",SP0423_Terminalia_arjuna.jpg
SP0424,Kalonji (Black Cumin),Nigella sativa,Plantae,Tracheophyta,Magnoliopsida,Various,Nigellaaceae,Nigella,sativa,Medicinal Plants,Least Concern,Grassland,False,False,True,False,False,Nov-Jan,N/A,Photosynthetic,16,Declining,"Kalonji (Black Cumin) (Nigella sativa) is a medicinal plant species recorded in the Kopargaon region, typically associated with wasteland habitat.",SP0424_Nigella_sativa.jpg
SP0425,Bel Leaves,Aegle marmelos,Plantae,Tracheophyta,Magnoliopsida,Various,Aegleaceae,Aegle,marmelos,Medicinal Plants,Least Concern,Grassland,False,False,True,False,False,Sep-Nov,N/A,Photosynthetic,16,Stable,"Bel Leaves (Aegle marmelos) is a medicinal plant species recorded in the Kopargaon region, typically associated with agricultural field habitat.",SP0425_Aegle_marmelos.jpg
SP0426,Hibiscus,Hibiscus rosa-sinensis,Plantae,Tracheophyta,Magnoliopsida,Various,Hibiscusaceae,Hibiscus,rosa-sinensis,Shrubs,Least Concern,Roadside Plantation,False,False,False,False,False,Mar-May,N/A,Photosynthetic,28,Increasing,"Hibiscus (Hibiscus rosa-sinensis) is a shrub species recorded in the Kopargaon region, typically associated with agricultural field habitat.",SP0426_Hibiscus_rosa-sinensis.jpg
SP0427,Bougainvillea,Bougainvillea glabra,Plantae,Tracheophyta,Magnoliopsida,Various,Bougainvilleaaceae,Bougainvillea,glabra,Shrubs,Least Concern,Roadside Plantation,False,False,False,False,False,Sep-Nov,N/A,Photosynthetic,16,Declining,"Bougainvillea (Bougainvillea glabra) is a shrub species recorded in the Kopargaon region, typically associated with roadside plantation habitat.",SP0427_Bougainvillea_glabra.jpg
SP0428,Lantana,Lantana camara,Plantae,Tracheophyta,Magnoliopsida,Various,Lantanaaceae,Lantana,camara,Shrubs,Least Concern,Urban Garden,False,True,True,False,False,Feb-Apr,N/A,Photosynthetic,12,Stable,"Lantana (Lantana camara) is a shrub species recorded in the Kopargaon region, typically associated with agricultural field habitat.",SP0428_Lantana_camara.jpg
