image_id,species_id,observation_id,filename,photographer,upload_date,gps_latitude,gps_longitude,image_category
IMG01065,SP0425,,IMG01065_SP0425.jpg,Kirti Kulkarni,2026-02-06,19.908014,74.350299,Flora
IMG01066,SP0103,,IMG01066_SP0103.jpg,Tejas Joshi,2018-10-30,19.922058,74.467915,Field Survey
IMG01067,SP0321,,IMG01067_SP0321.jpg,Om Bhosale,2016-12-08,19.86223,74.479967,Water Body
IMG01068,SP0329,OBS002992,IMG01068_SP0329.jpg,Swati Shinde,2019-04-19,19.837818,74.451748,Habitat
IMG01069,SP0111,OBS003161,IMG01069_SP0111.jpg,Aarti Joshi,2020-09-23,19.851576,74.491862,Water Body
IMG01070,SP0276,OBS015512,IMG01070_SP0276.jpg,Amit Kulkarni,2022-09-20,19.816746,74.526864,Flora
IMG01071,SP0447,,IMG01071_SP0447.jpg,Kirti Kale,2022-05-07,19.825979,74.58785,Flora
IMG01072,SP0053,OBS010411,IMG01072_SP0053.jpg,Priyanka More,2023-08-05,19.865891,74.487347,Field Survey
IMG01073,SP0208,OBS017147,IMG01073_SP0208.jpg,Nikhil Deshpande,2024-02-05,19.865829,74.430626,Citizen Submission
IMG01074,SP0164,OBS004589,IMG01074_SP0164.jpg,Sneha More,2019-08-17,19.868736,74.558162,Field Survey
IMG01075,SP0332,OBS012251,IMG01075_SP0332.jpg,Om Shinde,2023-01-29,19.837653,74.575404,Water Body
IMG01076,SP0373,OBS005579,IMG01076_SP0373.jpg,Sneha Patil,2022-05-22,19.878933,74.449386,Field Survey
IMG01077,SP0417,OBS009628,IMG01077_SP0417.jpg,Sneha More,2026-06-21,19.823948,74.573477,Citizen Submission
IMG01078,SP0221,,IMG01078_SP0221.jpg,Sneha Patil,2016-10-28,19.843527,74.383681,Water Body
IMG01079,SP0403,OBS004985,IMG01079_SP0403.jpg,Rajesh Kale,2024-05-28,19.918144,74.551796,Flora
IMG01080,SP0367,OBS018958,IMG01080_SP0367.jpg,Tejas Jadhav,2019-08-17,19.837988,74.437188,Habitat
IMG01081,SP0227,OBS000806,IMG01081_SP0227.jpg,Sneha Patil,2018-05-23,19.939247,74.506225,Wildlife
IMG01082,SP0364,,IMG01082_SP0364.jpg,Sneha Patil,2018-01-19,19.888753,74.389933,Citizen Submission
IMG01083,SP0258,OBS012333,IMG01083_SP0258.jpg,Om Shinde,2018-12-16,19.913493,74.53656,Habitat
IMG01084,SP0451,OBS012750,IMG01084_SP0451.jpg,Kirti Kale,2025-09-26,19.849455,74.359363,Water Body
IMG01085,SP0008,OBS014622,IMG01085_SP0008.jpg,Aarti Jadhav,2016-10-15,19.907659,74.579952,Wildlife
IMG01086,SP0211,,IMG01086_SP0211.jpg,Nikhil Pawar,2019-05-08,19.946249,74.509924,Water Body
IMG01087,SP0161,OBS012807,IMG01087_SP0161.jpg,Amit Kale,2018-04-30,19.924295,74.400497,Habitat
IMG01088,SP0018,OBS005692,IMG01088_SP0018.jpg,Om Bhosale,2023-03-15,19.911407,74.385698,Wildlife
IMG01089,SP0380,OBS001623,IMG01089_SP0380.jpg,Nikhil Pawar,2016-08-06,19.948943,74.591083,Citizen Submission
IMG01090,SP0127,OBS002849,IMG01090_SP0127.jpg,Tejas Joshi,2016-09-16,19.814575,74.494943,Habitat
IMG01091,SP0337,OBS012449,IMG01091_SP0337.jpg,Sneha More,2025-09-02,19.805867,74.546898,Field Survey
IMG01092,SP0410,OBS015914,IMG01092_SP0410.jpg,Nikhil Pawar,2024-05-08,19.863046,74.555994,Flora
IMG01093,SP0339,OBS006453,IMG01093_SP0339.jpg,Pooja Bhosale,2025-01-17,19.879216,74.409503,Citizen Submission
IMG01094,SP0232,OBS019237,IMG01094_SP0232.jpg,Kirti Kale,2023-05-31,19.835224,74.464159,Water Body
IMG01095,SP0324,OBS002731,IMG01095_SP0324.jpg,Kirti Kulkarni,2017-01-31,19.837547,74.372592,Field Survey
IMG01096,SP0333,,IMG01096_SP0333.jpg,Vikram Jadhav,2025-11-05,19.8879,74.570268,Habitat
IMG01097,SP0110,OBS002519,IMG01097_SP0110.jpg,Sneha More,2021-08-04,19.924791,74.374066,Habitat
IMG01098,SP0169,,IMG01098_SP0169.jpg,Rahul Deshpande,2023-07-24,19.91022,74.351056,Wildlife
IMG01099,SP0385,OBS010095,IMG01099_SP0385.jpg,Amit Kulkarni,2024-05-04,19.843378,74.513588,Water Body
IMG01100,SP0459,OBS019041,IMG01100_SP0459.jpg,Tejas Joshi,2024-05-13,19.911667,74.566382,Wildlife
IMG01101,SP0410,,IMG01101_SP0410.jpg,Sandeep Patil,2019-07-21,19.865441,74.4349,Flora
IMG01102,SP0023,OBS015171,IMG01102_SP0023.jpg,Priyanka Patil,2018-09-20,19.924705,74.466642,Field Survey
IMG01103,SP0413,OBS001064,IMG01103_SP0413.jpg,Vikram Joshi,2024-10-11,19.901963,74.526671,Citizen Submission
IMG01104,SP0024,OBS015503,IMG01104_SP0024.jpg,Pooja Bhosale,2020-05-17,19.822553,74.383305,Habitat
IMG01105,SP0365,OBS008321,IMG01105_SP0365.jpg,Sandeep Patil,2025-11-15,19.858431,74.416739,Wildlife
IMG01106,SP0022,OBS011330,IMG01106_SP0022.jpg,Swati Bhosale,2016-11-22,19.919413,74.508381,Citizen Submission
IMG01107,SP0198,OBS013066,IMG01107_SP0198.jpg,Priyanka More,2024-12-27,19.830895,74.390646,Wildlife
IMG01108,SP0101,OBS005679,IMG01108_SP0101.jpg,Priyanka Patil,2021-12-29,19.891851,74.432625,Field Survey
IMG01109,SP0456,,IMG01109_SP0456.jpg,Neha Pawar,2017-01-30,19.899919,74.475359,Field Survey
IMG01110,SP0201,OBS011674,IMG01110_SP0201.jpg,Sandeep More,2023-01-18,19.818183,74.364394,Habitat
IMG01111,SP0221,,IMG01111_SP0221.jpg,Sandeep Patil,2022-03-12,19.802724,74.470469,Wildlife
IMG01112,SP0440,OBS008072,IMG01112_SP0440.jpg,Kirti Kale,2025-08-06,19.856877,74.399459,Flora
IMG01113,SP0333,OBS008501,IMG01113_SP0333.jpg,Om Bhosale,2022-09-04,19.923397,74.550664,Habitat
IMG01114,SP0057,,IMG01114_SP0057.jpg,Neha Pawar,2020-07-20,19.911937,74.371215,Field Survey
IMG01115,SP0154,OBS009327,IMG01115_SP0154.jpg,Tejas Joshi,2022-07-30,19.910418,74.493581,Water Body
IMG01116,SP0359,,IMG01116_SP0359.jpg,Kirti Kale,2017-12-30,19.871472,74.521888,Field Survey
IMG01117,SP0206,OBS019625,IMG01117_SP0206.jpg,Rahul Deshpande,2026-03-04,19.941618,74.385122,Water Body
IMG01118,SP0229,OBS004678,IMG01118_SP0229.jpg,Aarti Jadhav,2017-08-04,19.912199,74.394043,Habitat
IMG01119,SP0010,OBS017123,IMG01119_SP0010.jpg,Kirti Kulkarni,2019-01-30,19.92226,74.466003,Wildlife
IMG01120,SP0400,OBS001472,IMG01120_SP0400.jpg,Tejas Joshi,2026-07-29,19.846272,74.516466,Habitat
IMG01121,SP0367,OBS005034,IMG01121_SP0367.jpg,Om Bhosale,2018-01-25,19.947771,74.420627,Habitat
IMG01122,SP0325,OBS011285,IMG01122_SP0325.jpg,Rajesh Kulkarni,2021-01-31,19.84021,74.35343,Flora
IMG01123,SP0406,,IMG01123_SP0406.jpg,Om Bhosale,2023-12-01,19.924763,74.360178,Habitat
IMG01124,SP0052,OBS005691,IMG01124_SP0052.jpg,Om Bhosale,2024-06-19,19.909563,74.50756,Flora
IMG01125,SP0276,OBS016172,IMG01125_SP0276.jpg,Pooja Bhosale,2022-09-07,19.939286,74.411968,Water Body
IMG01126,SP0430,OBS010239,IMG01126_SP0430.jpg,Priyanka More,2019-09-02,19.937815,74.547719,Field Survey
IMG01127,SP0327,OBS013758,IMG01127_SP0327.jpg,Aarti Jadhav,2016-12-08,19.929237,74.356928,Flora
IMG01128,SP0053,,IMG01128_SP0053.jpg,Sneha Patil,2021-06-11,19.811134,74.574049,Water Body
IMG01129,SP0050,,IMG01129_SP0050.jpg,Sneha More,2025-01-14,19.948835,74.456103,Water Body
IMG01130,SP0307,OBS014672,IMG01130_SP0307.jpg,Vikram Joshi,2020-11-01,19.932887,74.58462,Wildlife
IMG01131,SP0403,OBS013451,IMG01131_SP0403.jpg,Neha Deshpande,2025-03-25,19.865236,74.523187,Field Survey
IMG01132,SP0123,OBS002081,IMG01132_SP0123.jpg,Amit Kulkarni,2026-05-04,19.942401,74.518981,Habitat
IMG01133,SP0023,OBS015194,IMG01133_SP0023.jpg,Sandeep More,2020-01-10,19.912923,74.428922,Field Survey
IMG01134,SP0310,OBS012477,IMG01134_SP0310.jpg,Swati Bhosale,2021-08-09,19.860801,74.474852,Wildlife
IMG01135,SP0443,OBS019282,IMG01135_SP0443.jpg,Kirti Kulkarni,2025-09-13,19.826709,74.565206,Field Survey
IMG01136,SP0175,OBS001982,IMG01136_SP0175.jpg,Om Shinde,2018-06-13,19.890883,74.506015,Water Body
IMG01137,SP0164,,IMG01137_SP0164.jpg,Kirti Kulkarni,2021-06-26,19.844693,74.493993,Water Body
IMG01138,SP0050,OBS001379,IMG01138_SP0050.jpg,Kirti Kale,2023-05-01,19.83993,74.418,Water Body
IMG01139,SP0290,OBS004354,IMG01139_SP0290.jpg,Kirti Kale,2025-10-29,19.91286,74.525077,Habitat
IMG01140,SP0324,OBS009442,IMG01140_SP0324.jpg,Rajesh Kale,2022-07-08,19.805729,74.530927,Citizen Submission
IMG01141,SP0247,OBS018717,IMG01141_SP0247.jpg,Sandeep More,2021-11-15,19.870232,74.386033,Wildlife
IMG01142,SP0049,OBS009926,IMG01142_SP0049.jpg,Aarti Jadhav,2021-07-10,19.833135,74.449097,Water Body
IMG01143,SP0082,OBS019778,IMG01143_SP0082.jpg,Nikhil Deshpande,2026-02-24,19.832183,74.433207,Wildlife
IMG01144,SP0404,OBS003299,IMG01144_SP0404.jpg,Priyanka Patil,2022-07-18,19.934506,74.409536,Flora
IMG01145,SP0061,OBS016432,IMG01145_SP0061.jpg,Neha Pawar,2020-10-16,19.901575,74.538781,Habitat
IMG01146,SP0379,OBS018914,IMG01146_SP0379.jpg,Amit Kulkarni,2016-10-06,19.859195,74.501835,Water Body
IMG01147,SP0248,,IMG01147_SP0248.jpg,Vikram Joshi,2018-04-09,19.853518,74.449039,Flora
IMG01148,SP0116,OBS009763,IMG01148_SP0116.jpg,Pooja Bhosale,2026-05-06,19.879923,74.494572,Water Body
IMG01149,SP0124,OBS014577,IMG01149_SP0124.jpg,Neha Deshpande,2023-04-18,19.924092,74.371284,Field Survey
IMG01150,SP0409,OBS001785,IMG01150_SP0409.jpg,Sandeep Patil,2020-10-06,19.937239,74.588291,Citizen Submission
IMG01151,SP0289,OBS012548,IMG01151_SP0289.jpg,Rajesh Kulkarni,2024-12-05,19.805633,74.522864,Habitat
IMG01152,SP0332,OBS001436,IMG01152_SP0332.jpg,Kirti Kulkarni,2025-03-23,19.852809,74.571503,Citizen Submission
IMG01153,SP0433,,IMG01153_SP0433.jpg,Rahul Pawar,2019-02-06,19.840113,74.365679,Field Survey
IMG01154,SP0072,OBS001637,IMG01154_SP0072.jpg,Swati Bhosale,2018-04-17,19.825939,74.355622,Habitat
IMG01155,SP0443,OBS001254,IMG01155_SP0443.jpg,Sneha More,2024-04-06,19.852046,74.413353,Wildlife
IMG01156,SP0344,,IMG01156_SP0344.jpg,Tejas Jadhav,2019-03-14,19.845225,74.597199,Habitat
IMG01157,SP0008,OBS002044,IMG01157_SP0008.jpg,Om Shinde,2019-08-17,19.918899,74.518867,Citizen Submission
IMG01158,SP0037,OBS018594,IMG01158_SP0037.jpg,Amit Kulkarni,2018-05-16,19.846417,74.561942,Flora
IMG01159,SP0331,OBS000516,IMG01159_SP0331.jpg,Vikram Joshi,2022-12-09,19.933369,74.424618,Citizen Submission
IMG01160,SP0068,,IMG01160_SP0068.jpg,Om Shinde,2020-07-29,19.903205,74.358361,Wildlife
IMG01161,SP0035,,IMG01161_SP0035.jpg,Aarti Joshi,2023-05-29,19.812462,74.383819,Water Body
IMG01162,SP0226,,IMG01162_SP0226.jpg,Vikram Joshi,2016-09-08,19.897784,74.544333,Citizen Submission
IMG01163,SP0281,,IMG01163_SP0281.jpg,Sneha More,2023-03-24,19.840906,74.374988,Water Body
IMG01164,SP0234,OBS017712,IMG01164_SP0234.jpg,Neha Deshpande,2023-07-20,19.923324,74.360912,Water Body
IMG01165,SP0236,OBS001028,IMG01165_SP0236.jpg,Nikhil Deshpande,2026-06-22,19.946392,74.432694,Flora
IMG01166,SP0070,OBS012563,IMG01166_SP0070.jpg,Pooja Bhosale,2024-10-09,19.854108,74.474569,Field Survey
IMG01167,SP0176,OBS019910,IMG01167_SP0176.jpg,Vikram Joshi,2023-05-08,19.832547,74.552597,Habitat
IMG01168,SP0422,OBS007677,IMG01168_SP0422.jpg,Sandeep Patil,2025-07-21,19.820881,74.504779,Habitat
IMG01169,SP0075,,IMG01169_SP0075.jpg,Om Bhosale,2019-01-14,19.839371,74.410507,Flora
IMG01170,SP0301,OBS017097,IMG01170_SP0301.jpg,Nikhil Deshpande,2021-01-30,19.935245,74.383093,Field Survey
IMG01171,SP0398,OBS005027,IMG01171_SP0398.jpg,Pooja Shinde,2020-02-02,19.928316,74.490179,Citizen Submission
IMG01172,SP0325,OBS013441,IMG01172_SP0325.jpg,Sneha Patil,2018-01-02,19.932757,74.46367,Water Body
IMG01173,SP0270,OBS008622,IMG01173_SP0270.jpg,Vikram Joshi,2016-08-22,19.892496,74.545491,Habitat
IMG01174,SP0042,OBS006147,IMG01174_SP0042.jpg,Amit Kale,2019-12-16,19.822566,74.474334,Field Survey
IMG01175,SP0394,,IMG01175_SP0394.jpg,Priyanka Patil,2019-09-03,19.931207,74.43029,Water Body
IMG01176,SP0353,,IMG01176_SP0353.jpg,Swati Shinde,2022-09-29,19.904382,74.432019,Flora
IMG01177,SP0033,OBS019519,IMG01177_SP0033.jpg,Neha Pawar,2025-01-27,19.920228,74.445304,Field Survey
IMG01178,SP0329,OBS008547,IMG01178_SP0329.jpg,Sandeep Patil,2023-06-02,19.84271,74.413934,Field Survey
IMG01179,SP0076,,IMG01179_SP0076.jpg,Aarti Jadhav,2019-12-29,19.815295,74.486974,Wildlife
IMG01180,SP0359,OBS004126,IMG01180_SP0359.jpg,Rahul Pawar,2025-05-29,19.852098,74.489791,Flora
IMG01181,SP0365,OBS014078,IMG01181_SP0365.jpg,Aarti Joshi,2024-07-11,19.921746,74.476253,Flora
IMG01182,SP0071,OBS001527,IMG01182_SP0071.jpg,Sneha More,2019-01-25,19.923672,74.56999,Flora
IMG01183,SP0150,,IMG01183_SP0150.jpg,Sandeep More,2018-10-30,19.852897,74.507255,Field Survey
IMG01184,SP0370,OBS019861,IMG01184_SP0370.jpg,Amit Kale,2022-05-29,19.820661,74.531659,Wildlife
IMG01185,SP0251,OBS015404,IMG01185_SP0251.jpg,Amit Kale,2025-03-02,19.836987,74.513546,Flora
IMG01186,SP0229,,IMG01186_SP0229.jpg,Sandeep More,2023-08-21,19.84272,74.456579,Water Body
IMG01187,SP0390,OBS015933,IMG01187_SP0390.jpg,Rahul Pawar,2018-10-17,19.819125,74.562982,Citizen Submission
IMG01188,SP0331,,IMG01188_SP0331.jpg,Om Shinde,2024-04-23,19.908131,74.4986,Flora
IMG01189,SP0394,OBS019651,IMG01189_SP0394.jpg,Tejas Jadhav,2022-12-25,19.838287,74.424671,Citizen Submission
IMG01190,SP0330,OBS004431,IMG01190_SP0330.jpg,Sandeep More,2023-04-18,19.845492,74.414561,Flora
IMG01191,SP0055,,IMG01191_SP0055.jpg,Pooja Shinde,2018-02-04,19.852885,74.488053,Habitat
IMG01192,SP0204,OBS004518,IMG01192_SP0204.jpg,Neha Deshpande,2023-08-03,19.800975,74.53001,Wildlife
IMG01193,SP0268,OBS014675,IMG01193_SP0268.jpg,Vikram Jadhav,2018-04-12,19.922304,74.497943,Flora
IMG01194,SP0262,OBS015151,IMG01194_SP0262.jpg,Om Shinde,2018-02-09,19.941849,74.570178,Citizen Submission
IMG01195,SP0359,OBS017196,IMG01195_SP0359.jpg,Sneha More,2016-10-23,19.86944,74.457002,Habitat
IMG01196,SP0268,OBS019507,IMG01196_SP0268.jpg,Sandeep More,2017-04-17,19.879561,74.561345,Citizen Submission
IMG01197,SP0295,OBS005361,IMG01197_SP0295.jpg,Sneha Patil,2022-06-29,19.817356,74.484577,Flora
IMG01198,SP0436,OBS011897,IMG01198_SP0436.jpg,Priyanka More,2019-04-03,19.812171,74.512368,Water Body
IMG01199,SP0104,,IMG01199_SP0104.jpg,Aarti Jadhav,2023-07-19,19.880994,74.383338,Water Body
IMG01200,SP0055,OBS006348,IMG01200_SP0055.jpg,Rahul Deshpande,2024-09-26,19.905712,74.517513,Citizen Submission
IMG01201,SP0020,OBS019247,IMG01201_SP0020.jpg,Vikram Jadhav,2025-11-25,19.94727,74.425458,Habitat
IMG01202,SP0169,OBS012318,IMG01202_SP0169.jpg,Sneha Patil,2024-09-23,19.853224,74.351166,Field Survey
IMG01203,SP0104,,IMG01203_SP0104.jpg,Om Shinde,2019-03-30,19.840503,74.520544,Field Survey
IMG01204,SP0362,OBS010227,IMG01204_SP0362.jpg,Aarti Joshi,2024-02-02,19.828997,74.570361,Flora
IMG01205,SP0319,,IMG01205_SP0319.jpg,Nikhil Pawar,2026-01-08,19.923532,74.481709,Flora
IMG01206,SP0423,,IMG01206_SP0423.jpg,Pooja Bhosale,2018-09-21,19.926636,74.570745,Water Body
IMG01207,SP0311,OBS018640,IMG01207_SP0311.jpg,Sandeep More,2020-08-18,19.941787,74.578105,Flora
IMG01208,SP0305,,IMG01208_SP0305.jpg,Swati Bhosale,2017-01-24,19.941484,74.589574,Field Survey
IMG01209,SP0266,OBS010428,IMG01209_SP0266.jpg,Sneha More,2019-11-18,19.920711,74.593803,Citizen Submission
IMG01210,SP0377,,IMG01210_SP0377.jpg,Priyanka More,2025-04-30,19.850523,74.432523,Citizen Submission
IMG01211,SP0190,,IMG01211_SP0190.jpg,Amit Kale,2019-07-11,19.807995,74.553806,Habitat
IMG01212,SP0222,,IMG01212_SP0222.jpg,Amit Kulkarni,2021-05-26,19.811828,74.350187,Citizen Submission
IMG01213,SP0132,OBS008039,IMG01213_SP0132.jpg,Tejas Joshi,2025-01-30,19.889454,74.466005,Field Survey
IMG01214,SP0308,,IMG01214_SP0308.jpg,Nikhil Pawar,2024-09-28,19.802961,74.359606,Field Survey
IMG01215,SP0249,OBS007984,IMG01215_SP0249.jpg,Rahul Pawar,2019-10-23,19.81032,74.522336,Habitat
IMG01216,SP0282,OBS018800,IMG01216_SP0282.jpg,Swati Bhosale,2025-02-21,19.83385,74.436294,Wildlife
IMG01217,SP0143,,IMG01217_SP0143.jpg,Amit Kale,2016-12-11,19.884725,74.56162,Wildlife
IMG01218,SP0022,OBS009314,IMG01218_SP0022.jpg,Kirti Kulkarni,2024-02-24,19.812667,74.385863,Flora
IMG01219,SP0067,OBS014883,IMG01219_SP0067.jpg,Aarti Jadhav,2023-06-17,19.803003,74.596474,Citizen Submission
IMG01220,SP0423,,IMG01220_SP0423.jpg,Swati Shinde,2019-10-06,19.80508,74.412594,Flora
IMG01221,SP0282,OBS017209,IMG01221_SP0282.jpg,Om Bhosale,2022-03-05,19.812299,74.599762,Citizen Submission
IMG01222,SP0309,OBS008427,IMG01222_SP0309.jpg,Rahul Deshpande,2023-01-16,19.806615,74.429513,Flora
IMG01223,SP0309,OBS012702,IMG01223_SP0309.jpg,Tejas Joshi,2024-01-18,19.882592,74.557794,Citizen Submission
IMG01224,SP0069,OBS016002,IMG01224_SP0069.jpg,Vikram Joshi,2017-07-15,19.88313,74.521051,Flora
IMG01225,SP0205,OBS013107,IMG01225_SP0205.jpg,Neha Pawar,2023-11-09,19.811325,74.565879,Flora
IMG01226,SP0014,,IMG01226_SP0014.jpg,Pooja Shinde,2023-02-19,19.943297,74.551761,Flora
IMG01227,SP0181,,IMG01227_SP0181.jpg,Vikram Joshi,2023-09-23,19.949407,74.358301,Citizen Submission
IMG01228,SP0190,OBS010792,IMG01228_SP0190.jpg,Swati Shinde,2023-09-13,19.85449,74.472357,Citizen Submission
IMG01229,SP0302,,IMG01229_SP0302.jpg,Pooja Bhosale,2017-01-01,19.909337,74.59655,Citizen Submission
IMG01230,SP0027,OBS012799,IMG01230_SP0027.jpg,Sandeep More,2021-10-14,19.92193,74.419801,Field Survey
IMG01231,SP0025,OBS006419,IMG01231_SP0025.jpg,Neha Pawar,2026-07-18,19.922027,74.378816,Wildlife
IMG01232,SP0376,OBS013314,IMG01232_SP0376.jpg,Vikram Joshi,2023-04-02,19.941061,74.443126,Citizen Submission
IMG01233,SP0154,OBS017420,IMG01233_SP0154.jpg,Rahul Deshpande,2024-09-21,19.836847,74.56183,Field Survey
IMG01234,SP0107,OBS019426,IMG01234_SP0107.jpg,Rajesh Kale,2022-07-02,19.850676,74.593446,Flora
IMG01235,SP0080,OBS003970,IMG01235_SP0080.jpg,Sneha Patil,2019-03-10,19.891576,74.396267,Water Body
IMG01236,SP0381,OBS018789,IMG01236_SP0381.jpg,Kirti Kulkarni,2019-01-31,19.848052,74.575638,Citizen Submission
IMG01237,SP0075,OBS004130,IMG01237_SP0075.jpg,Om Bhosale,2022-12-15,19.853108,74.4185,Citizen Submission
IMG01238,SP0082,OBS010791,IMG01238_SP0082.jpg,Neha Pawar,2025-01-02,19.936306,74.548013,Field Survey
IMG01239,SP0393,OBS009205,IMG01239_SP0393.jpg,Kirti Kale,2020-03-15,19.923201,74.431859,Flora
IMG01240,SP0282,OBS010278,IMG01240_SP0282.jpg,Sneha Patil,2023-02-15,19.938106,74.419243,Flora
IMG01241,SP0391,,IMG01241_SP0391.jpg,Aarti Joshi,2017-09-04,19.899564,74.378051,Water Body
IMG01242,SP0159,,IMG01242_SP0159.jpg,Sandeep More,2019-08-04,19.855549,74.448914,Habitat
IMG01243,SP0323,,IMG01243_SP0323.jpg,Om Bhosale,2019-04-13,19.836411,74.404545,Water Body
IMG01244,SP0424,OBS010021,IMG01244_SP0424.jpg,Pooja Bhosale,2019-05-16,19.851812,74.584658,Habitat
IMG01245,SP0329,OBS003665,IMG01245_SP0329.jpg,Sneha Patil,2019-01-09,19.936251,74.48599,Habitat
IMG01246,SP0191,OBS012990,IMG01246_SP0191.jpg,Vikram Joshi,2017-11-07,19.855471,74.557343,Water Body
IMG01247,SP0094,OBS000134,IMG01247_SP0094.jpg,Nikhil Deshpande,2017-11-26,19.940889,74.503959,Water Body
IMG01248,SP0229,,IMG01248_SP0229.jpg,Pooja Shinde,2021-05-30,19.854572,74.522829,Citizen Submission
IMG01249,SP0337,OBS011974,IMG01249_SP0337.jpg,Sneha Patil,2020-01-05,19.929376,74.560423,Habitat
IMG01250,SP0148,,IMG01250_SP0148.jpg,Sneha Patil,2024-02-09,19.84698,74.460188,Flora
IMG01251,SP0249,,IMG01251_SP0249.jpg,Aarti Jadhav,2020-11-12,19.910398,74.446161,Habitat
IMG01252,SP0404,,IMG01252_SP0404.jpg,Amit Kale,2021-02-22,19.843646,74.548327,Habitat
IMG01253,SP0397,OBS018349,IMG01253_SP0397.jpg,Sneha More,2024-11-09,19.823236,74.403936,Habitat
IMG01254,SP0241,,IMG01254_SP0241.jpg,Om Shinde,2024-07-02,19.809414,74.578467,Flora
IMG01255,SP0193,OBS005316,IMG01255_SP0193.jpg,Kirti Kale,2016-09-23,19.905986,74.350146,Water Body
IMG01256,SP0384,,IMG01256_SP0384.jpg,Sandeep Patil,2025-08-13,19.93873,74.399749,Water Body
IMG01257,SP0301,OBS015304,IMG01257_SP0301.jpg,Pooja Bhosale,2016-08-22,19.812603,74.356017,Citizen Submission
IMG01258,SP0216,OBS017921,IMG01258_SP0216.jpg,Sneha More,2024-03-15,19.816194,74.428216,Habitat
IMG01259,SP0353,OBS014937,IMG01259_SP0353.jpg,Tejas Joshi,2016-08-16,19.904457,74.481246,Wildlife
IMG01260,SP0067,,IMG01260_SP0067.jpg,Priyanka More,2025-05-02,19.813121,74.512765,Citizen Submission
IMG01261,SP0002,OBS014268,IMG01261_SP0002.jpg,Nikhil Deshpande,2017-06-26,19.873501,74.536676,Flora
IMG01262,SP0333,OBS000055,IMG01262_SP0333.jpg,Tejas Joshi,2017-12-04,19.92533,74.397105,Habitat
IMG01263,SP0013,,IMG01263_SP0013.jpg,Neha Pawar,2021-11-28,19.94489,74.477026,Wildlife
IMG01264,SP0067,OBS003653,IMG01264_SP0067.jpg,Priyanka More,2022-05-06,19.90609,74.471029,Water Body
IMG01265,SP0402,OBS014535,IMG01265_SP0402.jpg,Sandeep More,2017-04-24,19.85508,74.406211,Habitat
IMG01266,SP0354,OBS017001,IMG01266_SP0354.jpg,Neha Pawar,2018-03-13,19.921568,74.438027,Field Survey
IMG01267,SP0459,,IMG01267_SP0459.jpg,Vikram Joshi,2024-11-11,19.801443,74.453391,Citizen Submission
IMG01268,SP0029,OBS009859,IMG01268_SP0029.jpg,Vikram Joshi,2020-03-23,19.835405,74.423101,Habitat
IMG01269,SP0346,OBS007223,IMG01269_SP0346.jpg,Aarti Joshi,2024-08-10,19.888713,74.437499,Habitat
IMG01270,SP0354,OBS019267,IMG01270_SP0354.jpg,Neha Pawar,2020-03-26,19.925362,74.411231,Flora
IMG01271,SP0053,OBS013169,IMG01271_SP0053.jpg,Rahul Deshpande,2025-02-12,19.844115,74.452597,Flora
IMG01272,SP0262,OBS009976,IMG01272_SP0262.jpg,Nikhil Deshpande,2026-07-08,19.828494,74.362468,Citizen Submission
IMG01273,SP0106,,IMG01273_SP0106.jpg,Tejas Jadhav,2023-11-12,19.906632,74.454412,Habitat
IMG01274,SP0265,OBS000863,IMG01274_SP0265.jpg,Pooja Bhosale,2019-04-27,19.84275,74.452845,Habitat
IMG01275,SP0174,OBS002921,IMG01275_SP0174.jpg,Kirti Kulkarni,2017-03-27,19.806228,74.571072,Field Survey
IMG01276,SP0360,OBS006505,IMG01276_SP0360.jpg,Vikram Joshi,2022-03-21,19.805651,74.576636,Flora
IMG01277,SP0393,,IMG01277_SP0393.jpg,Sneha Patil,2018-07-14,19.890992,74.443763,Flora
IMG01278,SP0277,OBS014184,IMG01278_SP0277.jpg,Sandeep Patil,2025-08-18,19.804731,74.547123,Water Body
IMG01279,SP0226,OBS011685,IMG01279_SP0226.jpg,Rajesh Kulkarni,2023-11-29,19.923678,74.428144,Habitat
IMG01280,SP0277,OBS019049,IMG01280_SP0277.jpg,Rahul Pawar,2026-01-24,19.807683,74.554433,Flora
IMG01281,SP0242,OBS005108,IMG01281_SP0242.jpg,Aarti Jadhav,2017-02-15,19.890024,74.506074,Water Body
IMG01282,SP0039,OBS007413,IMG01282_SP0039.jpg,Amit Kulkarni,2019-02-02,19.808749,74.503812,Field Survey
IMG01283,SP0328,,IMG01283_SP0328.jpg,Neha Deshpande,2021-11-27,19.813611,74.505559,Habitat
IMG01284,SP0132,,IMG01284_SP0132.jpg,Swati Shinde,2024-03-12,19.92218,74.389365,Water Body
IMG01285,SP0246,OBS003392,IMG01285_SP0246.jpg,Rahul Deshpande,2020-08-24,19.901291,74.474543,Citizen Submission
IMG01286,SP0069,OBS012965,IMG01286_SP0069.jpg,Om Shinde,2019-02-10,19.937852,74.477732,Wildlife
IMG01287,SP0075,OBS006297,IMG01287_SP0075.jpg,Pooja Bhosale,2021-06-05,19.82111,74.356744,Wildlife
IMG01288,SP0311,OBS014469,IMG01288_SP0311.jpg,Priyanka More,2021-07-03,19.879439,74.543229,Wildlife
IMG01289,SP0312,OBS012101,IMG01289_SP0312.jpg,Vikram Joshi,2017-07-21,19.904552,74.482407,Citizen Submission
