report_id,user_id,species_id,latitude,longitude,report_date,image_filename,remarks,verification_status,admin_comments
CR00687,USR0240,SP0015,19.810897,74.458014,2019-01-16,CR00687_SP0015.jpg,Reported by local farmer,Verified,
CR00688,USR0037,SP0195,19.941385,74.456334,2023-06-16,CR00688_SP0195.jpg,Found near farm,Pending,Species ID corrected by reviewer.
CR00689,USR0165,SP0419,19.805413,74.4154,2019-04-14,CR00689_SP0419.jpg,Spotted near temple pond,Pending,Duplicate of earlier report.
CR00690,USR0416,SP0428,19.804017,74.491702,2017-07-20,CR00690_SP0428.jpg,Spotted near temple pond,Verified,Duplicate of earlier report.
CR00691,USR0074,SP0124,19.852122,74.404953,2023-02-06,CR00691_SP0124.jpg,Multiple individuals seen,Verified,Duplicate of earlier report.
CR00692,USR0433,SP0347,19.807686,74.535914,2024-01-17,CR00692_SP0347.jpg,Roadkill reported,Verified,Needs a clearer photo.
CR00693,USR0200,SP0091,19.907717,74.558646,2022-03-22,CR00693_SP0091.jpg,Nesting site found,Verified,Species ID corrected by reviewer.
CR00694,USR0136,SP0428,19.945029,74.352579,2025-01-16,CR00694_SP0428.jpg,Seen at riverbank,Pending,
CR00695,USR0301,SP0065,19.803187,74.539347,2020-09-16,CR00695_SP0065.jpg,Seen at riverbank,Verified,"Looks accurate, approved."
CR00696,USR0055,SP0375,19.93909,74.495042,2018-04-22,CR00696_SP0375.jpg,Seen during college nature trail,Pending,Duplicate of earlier report.
CR00697,USR0076,SP0100,19.949449,74.404991,2021-02-22,CR00697_SP0100.jpg,Seen at riverbank,Verified,
CR00698,USR0166,SP0102,19.914692,74.418967,2018-07-02,CR00698_SP0102.jpg,Found near farm,Verified,
CR00699,USR0272,SP0004,19.819449,74.482263,2018-03-04,CR00699_SP0004.jpg,Found near farm,Verified,Duplicate of earlier report.
CR00700,USR0279,SP0082,19.948844,74.366427,2018-04-20,CR00700_SP0082.jpg,Seen at riverbank,Pending,
CR00701,USR0422,SP0445,19.904325,74.446489,2017-01-23,CR00701_SP0445.jpg,Found near farm,Verified,Species ID corrected by reviewer.
CR00702,USR0418,SP0362,19.887079,74.595776,2018-01-30,CR00702_SP0362.jpg,Found near farm,Verified,Cross-checked with expert - confirmed.
CR00703,USR0160,SP0274,19.846716,74.373729,2021-06-25,CR00703_SP0274.jpg,Found near farm,Verified,"Looks accurate, approved."
CR00704,USR0033,SP0145,19.948124,74.481391,2023-06-25,CR00704_SP0145.jpg,Seen during college nature trail,Verified,Duplicate of earlier report.
CR00705,USR0372,SP0361,19.840217,74.416252,2018-10-11,CR00705_SP0361.jpg,Seen during college nature trail,Verified,
CR00706,USR0434,SP0452,19.836654,74.58544,2020-06-09,CR00706_SP0452.jpg,Found near farm,Verified,Cross-checked with expert - confirmed.
CR00707,USR0141,SP0123,19.814748,74.520818,2020-12-13,CR00707_SP0123.jpg,Roadkill reported,Verified,Cross-checked with expert - confirmed.
CR00708,USR0287,SP0217,19.804116,74.413716,2019-01-26,CR00708_SP0217.jpg,Spotted near temple pond,Verified,Needs a clearer photo.
CR00709,USR0087,SP0292,19.912589,74.356575,2020-11-08,CR00709_SP0292.jpg,Spotted during morning walk,Pending,"Looks accurate, approved."
CR00710,USR0429,SP0031,19.932527,74.511147,2016-10-07,CR00710_SP0031.jpg,Spotted during morning walk,Pending,Species ID corrected by reviewer.
CR00711,USR0014,SP0426,19.815349,74.479856,2018-07-02,CR00711_SP0426.jpg,Reported by local farmer,Verified,
CR00712,USR0051,SP0297,19.83273,74.455609,2019-02-13,CR00712_SP0297.jpg,Roadkill reported,Verified,Species ID corrected by reviewer.
CR00713,USR0403,SP0244,19.858474,74.599384,2018-10-14,CR00713_SP0244.jpg,Spotted during morning walk,Verified,"Looks accurate, approved."
CR00714,USR0015,SP0070,19.91412,74.547018,2019-01-17,CR00714_SP0070.jpg,Found near farm,Verified,
CR00715,USR0311,SP0182,19.857787,74.518394,2024-11-16,CR00715_SP0182.jpg,Noticed unusual coloration,Rejected,
CR00716,USR0208,SP0045,19.896245,74.396141,2020-02-21,CR00716_SP0045.jpg,Nesting site found,Pending,
CR00717,USR0350,SP0329,19.918306,74.41941,2021-11-23,CR00717_SP0329.jpg,Seen during college nature trail,Verified,Needs a clearer photo.
CR00718,USR0459,SP0268,19.803747,74.50339,2021-03-22,CR00718_SP0268.jpg,Found near farm,Verified,"Looks accurate, approved."
CR00719,USR0207,SP0190,19.894888,74.439389,2017-12-19,CR00719_SP0190.jpg,Noticed unusual coloration,Verified,Needs a clearer photo.
CR00720,USR0114,SP0026,19.836694,74.580866,2025-11-19,CR00720_SP0026.jpg,Found near farm,Pending,Duplicate of earlier report.
CR00721,USR0480,SP0126,19.805939,74.543934,2016-11-17,CR00721_SP0126.jpg,Nesting site found,Pending,
CR00722,USR0394,SP0161,19.919656,74.498133,2023-12-15,CR00722_SP0161.jpg,Seen at riverbank,Verified,"Looks accurate, approved."
CR00723,USR0385,SP0158,19.937888,74.388616,2026-01-04,CR00723_SP0158.jpg,Reported by local farmer,Verified,Cross-checked with expert - confirmed.
CR00724,USR0306,SP0013,19.915802,74.502494,2022-01-11,CR00724_SP0013.jpg,Multiple individuals seen,Pending,Cross-checked with expert - confirmed.
CR00725,USR0483,SP0273,19.902233,74.464938,2022-02-22,CR00725_SP0273.jpg,Noticed unusual coloration,Verified,
CR00726,USR0479,SP0396,19.809958,74.422544,2023-05-10,CR00726_SP0396.jpg,Roadkill reported,Verified,Needs a clearer photo.
CR00727,USR0189,SP0378,19.835228,74.558993,2021-09-23,CR00727_SP0378.jpg,Seen during college nature trail,Verified,
CR00728,USR0083,SP0099,19.926625,74.594957,2018-08-09,CR00728_SP0099.jpg,Multiple individuals seen,Verified,Cross-checked with expert - confirmed.
CR00729,USR0042,SP0289,19.846898,74.384326,2017-08-03,CR00729_SP0289.jpg,Reported by local farmer,Rejected,
CR00730,USR0275,SP0318,19.906541,74.462561,2020-06-29,CR00730_SP0318.jpg,Multiple individuals seen,Verified,Duplicate of earlier report.
CR00731,USR0274,SP0213,19.872509,74.422494,2021-04-02,CR00731_SP0213.jpg,Roadkill reported,Verified,Duplicate of earlier report.
CR00732,USR0118,SP0385,19.88904,74.452826,2018-12-05,CR00732_SP0385.jpg,Seen at riverbank,Verified,
CR00733,USR0329,SP0246,19.811807,74.527414,2025-08-25,CR00733_SP0246.jpg,Roadkill reported,Verified,Needs a clearer photo.
CR00734,USR0018,SP0385,19.841088,74.386478,2023-12-16,CR00734_SP0385.jpg,Reported by local farmer,Verified,Needs a clearer photo.
CR00735,USR0261,SP0367,19.946845,74.397437,2020-05-18,CR00735_SP0367.jpg,Spotted during morning walk,Verified,
CR00736,USR0096,SP0329,19.800472,74.417117,2016-10-09,CR00736_SP0329.jpg,Seen at riverbank,Pending,Duplicate of earlier report.
CR00737,USR0140,SP0272,19.896313,74.373761,2016-10-20,CR00737_SP0272.jpg,Spotted near temple pond,Pending,
CR00738,USR0094,SP0119,19.896098,74.386005,2019-09-15,CR00738_SP0119.jpg,Seen at riverbank,Verified,
CR00739,USR0002,SP0231,19.834759,74.530815,2022-12-27,CR00739_SP0231.jpg,Spotted during morning walk,Verified,
CR00740,USR0425,SP0406,19.909997,74.378371,2023-12-02,CR00740_SP0406.jpg,Seen at riverbank,Pending,Species ID corrected by reviewer.
CR00741,USR0417,SP0331,19.818503,74.553262,2019-09-08,CR00741_SP0331.jpg,Nesting site found,Verified,Cross-checked with expert - confirmed.
CR00742,USR0067,SP0321,19.895616,74.454662,2022-03-02,CR00742_SP0321.jpg,Nesting site found,Verified,Duplicate of earlier report.
CR00743,USR0395,SP0385,19.864772,74.359299,2025-12-27,CR00743_SP0385.jpg,Reported by local farmer,Verified,Duplicate of earlier report.
CR00744,USR0347,SP0445,19.903115,74.384331,2026-06-10,CR00744_SP0445.jpg,Seen during college nature trail,Verified,Species ID corrected by reviewer.
CR00745,USR0001,SP0412,19.836982,74.589633,2018-07-08,CR00745_SP0412.jpg,Noticed unusual coloration,Verified,
CR00746,USR0403,SP0224,19.922503,74.456537,2021-05-11,CR00746_SP0224.jpg,Spotted near temple pond,Verified,
CR00747,USR0406,SP0208,19.847362,74.458859,2022-08-25,CR00747_SP0208.jpg,Found near farm,Verified,
CR00748,USR0116,SP0139,19.81457,74.429936,2026-02-21,CR00748_SP0139.jpg,Noticed unusual coloration,Pending,Duplicate of earlier report.
CR00749,USR0067,SP0383,19.846736,74.418189,2021-07-14,CR00749_SP0383.jpg,Noticed unusual coloration,Rejected,Needs a clearer photo.
CR00750,USR0162,SP0350,19.841927,74.446842,2018-01-18,CR00750_SP0350.jpg,Spotted during morning walk,Verified,
CR00751,USR0413,SP0146,19.837705,74.484902,2017-12-25,CR00751_SP0146.jpg,Nesting site found,Verified,
CR00752,USR0431,SP0073,19.930861,74.406609,2024-02-04,CR00752_SP0073.jpg,Nesting site found,Verified,Species ID corrected by reviewer.
CR00753,USR0395,SP0329,19.902416,74.35167,2018-07-20,CR00753_SP0329.jpg,Roadkill reported,Verified,Duplicate of earlier report.
CR00754,USR0223,SP0398,19.844733,74.547617,2024-09-10,CR00754_SP0398.jpg,Found near farm,Rejected,Cross-checked with expert - confirmed.
CR00755,USR0239,SP0377,19.878047,74.528622,2017-01-26,CR00755_SP0377.jpg,Multiple individuals seen,Rejected,Duplicate of earlier report.
CR00756,USR0288,SP0092,19.832046,74.580726,2018-03-14,CR00756_SP0092.jpg,Reported by local farmer,Verified,Species ID corrected by reviewer.
CR00757,USR0468,SP0147,19.806111,74.545667,2024-04-20,CR00757_SP0147.jpg,Multiple individuals seen,Rejected,
CR00758,USR0282,SP0017,19.824994,74.39929,2025-12-01,CR00758_SP0017.jpg,Seen at riverbank,Verified,"Looks accurate, approved."
CR00759,USR0409,SP0105,19.855848,74.416463,2017-06-27,CR00759_SP0105.jpg,Found near farm,Verified,
CR00760,USR0377,SP0318,19.82643,74.542066,2021-09-25,CR00760_SP0318.jpg,Spotted near temple pond,Verified,Species ID corrected by reviewer.
CR00761,USR0295,SP0156,19.872726,74.432828,2020-04-01,CR00761_SP0156.jpg,Spotted during morning walk,Verified,Duplicate of earlier report.
CR00762,USR0459,SP0105,19.889244,74.441035,2022-05-15,CR00762_SP0105.jpg,Reported by local farmer,Verified,
CR00763,USR0069,SP0340,19.890569,74.451784,2017-10-09,CR00763_SP0340.jpg,Found near farm,Verified,
CR00764,USR0171,SP0080,19.904643,74.560056,2019-01-15,CR00764_SP0080.jpg,Seen at riverbank,Verified,Cross-checked with expert - confirmed.
CR00765,USR0009,SP0343,19.918017,74.483482,2019-07-05,CR00765_SP0343.jpg,Seen during college nature trail,Pending,Needs a clearer photo.
CR00766,USR0411,SP0340,19.93212,74.496583,2022-01-26,CR00766_SP0340.jpg,Noticed unusual coloration,Verified,Duplicate of earlier report.
CR00767,USR0119,SP0227,19.833964,74.546091,2019-01-22,CR00767_SP0227.jpg,Roadkill reported,Verified,
CR00768,USR0217,SP0308,19.923286,74.434145,2021-11-09,CR00768_SP0308.jpg,Noticed unusual coloration,Verified,"Looks accurate, approved."
CR00769,USR0011,SP0324,19.920106,74.482219,2021-05-06,CR00769_SP0324.jpg,Nesting site found,Pending,Duplicate of earlier report.
CR00770,USR0169,SP0435,19.93456,74.479819,2019-02-01,CR00770_SP0435.jpg,Seen at riverbank,Rejected,"Looks accurate, approved."
CR00771,USR0125,SP0198,19.85411,74.560914,2019-07-31,CR00771_SP0198.jpg,Reported by local farmer,Verified,"Looks accurate, approved."
CR00772,USR0325,SP0077,19.86721,74.400144,2021-12-12,CR00772_SP0077.jpg,Spotted during morning walk,Pending,Duplicate of earlier report.
CR00773,USR0461,SP0076,19.832489,74.462457,2022-03-01,CR00773_SP0076.jpg,Spotted during morning walk,Verified,"Looks accurate, approved."
CR00774,USR0405,SP0454,19.845222,74.393347,2025-12-08,CR00774_SP0454.jpg,Seen at riverbank,Pending,Duplicate of earlier report.
CR00775,USR0296,SP0055,19.915679,74.356508,2018-09-12,CR00775_SP0055.jpg,Seen during college nature trail,Pending,Needs a clearer photo.
CR00776,USR0173,SP0310,19.935116,74.549704,2023-04-23,CR00776_SP0310.jpg,Noticed unusual coloration,Verified,Cross-checked with expert - confirmed.
CR00777,USR0148,SP0006,19.891513,74.534865,2020-05-02,CR00777_SP0006.jpg,Roadkill reported,Pending,
CR00778,USR0294,SP0169,19.822025,74.375614,2021-08-05,CR00778_SP0169.jpg,Seen at riverbank,Rejected,Needs a clearer photo.
CR00779,USR0338,SP0399,19.939221,74.38834,2022-02-06,CR00779_SP0399.jpg,Reported by local farmer,Rejected,
CR00780,USR0134,SP0313,19.858579,74.38416,2024-11-23,CR00780_SP0313.jpg,Seen at riverbank,Pending,Cross-checked with expert - confirmed.
CR00781,USR0352,SP0279,19.868125,74.376047,2025-06-25,CR00781_SP0279.jpg,Spotted near temple pond,Verified,Duplicate of earlier report.
CR00782,USR0283,SP0230,19.861392,74.514536,2021-07-13,CR00782_SP0230.jpg,Noticed unusual coloration,Rejected,Duplicate of earlier report.
CR00783,USR0268,SP0257,19.89262,74.374419,2024-10-03,CR00783_SP0257.jpg,Reported by local farmer,Verified,Needs a clearer photo.
CR00784,USR0245,SP0080,19.828259,74.552755,2016-12-24,CR00784_SP0080.jpg,Reported by local farmer,Verified,
CR00785,USR0003,SP0288,19.866797,74.3507,2020-11-18,CR00785_SP0288.jpg,Nesting site found,Pending,Cross-checked with expert - confirmed.
CR00786,USR0462,SP0024,19.894378,74.528328,2026-07-27,CR00786_SP0024.jpg,Found near farm,Pending,Cross-checked with expert - confirmed.
CR00787,USR0336,SP0240,19.805596,74.450245,2019-10-24,CR00787_SP0240.jpg,Spotted during morning walk,Pending,"Looks accurate, approved."
CR00788,USR0444,SP0114,19.924387,74.360715,2018-04-08,CR00788_SP0114.jpg,Seen at riverbank,Rejected,Needs a clearer photo.
CR00789,USR0385,SP0327,19.909049,74.589826,2017-05-18,CR00789_SP0327.jpg,Found near farm,Verified,"Looks accurate, approved."
CR00790,USR0417,SP0330,19.892426,74.516247,2019-04-29,CR00790_SP0330.jpg,Nesting site found,Verified,Species ID corrected by reviewer.
CR00791,USR0317,SP0185,19.944891,74.594175,2026-06-18,CR00791_SP0185.jpg,Seen during college nature trail,Pending,Cross-checked with expert - confirmed.
CR00792,USR0430,SP0254,19.948683,74.415443,2024-11-08,CR00792_SP0254.jpg,Spotted near temple pond,Verified,Cross-checked with expert - confirmed.
CR00793,USR0340,SP0157,19.900961,74.443597,2023-08-19,CR00793_SP0157.jpg,Roadkill reported,Verified,Species ID corrected by reviewer.
CR00794,USR0145,SP0444,19.946008,74.414531,2025-10-28,CR00794_SP0444.jpg,Noticed unusual coloration,Verified,
CR00795,USR0459,SP0104,19.945039,74.555852,2022-08-08,CR00795_SP0104.jpg,Found near farm,Verified,Duplicate of earlier report.
CR00796,USR0151,SP0020,19.878605,74.458998,2024-12-30,CR00796_SP0020.jpg,Found near farm,Rejected,Needs a clearer photo.
CR00797,USR0419,SP0015,19.869417,74.526409,2019-11-23,CR00797_SP0015.jpg,Spotted during morning walk,Verified,"Looks accurate, approved."
CR00798,USR0252,SP0001,19.839038,74.423546,2018-05-16,CR00798_SP0001.jpg,Seen at riverbank,Pending,"Looks accurate, approved."
CR00799,USR0026,SP0178,19.854879,74.558863,2017-12-17,CR00799_SP0178.jpg,Roadkill reported,Verified,Species ID corrected by reviewer.
CR00800,USR0199,SP0448,19.881723,74.359262,2017-01-24,CR00800_SP0448.jpg,Seen during college nature trail,Verified,Needs a clearer photo.
CR00801,USR0472,SP0071,19.894449,74.439637,2023-01-04,CR00801_SP0071.jpg,Roadkill reported,Rejected,Needs a clearer photo.
CR00802,USR0386,SP0035,19.905086,74.526727,2018-03-18,CR00802_SP0035.jpg,Nesting site found,Pending,Cross-checked with expert - confirmed.
CR00803,USR0154,SP0170,19.839183,74.371794,2025-09-05,CR00803_SP0170.jpg,Spotted near temple pond,Verified,Duplicate of earlier report.
CR00804,USR0467,SP0298,19.872368,74.518944,2020-05-29,CR00804_SP0298.jpg,Nesting site found,Verified,"Looks accurate, approved."
CR00805,USR0075,SP0317,19.803914,74.483188,2023-04-03,CR00805_SP0317.jpg,Seen during college nature trail,Verified,Duplicate of earlier report.
CR00806,USR0321,SP0021,19.873404,74.385706,2017-11-11,CR00806_SP0021.jpg,Noticed unusual coloration,Verified,
CR00807,USR0043,SP0034,19.906996,74.387339,2025-03-20,CR00807_SP0034.jpg,Multiple individuals seen,Verified,
CR00808,USR0456,SP0280,19.911167,74.552211,2022-09-05,CR00808_SP0280.jpg,Multiple individuals seen,Verified,
CR00809,USR0292,SP0291,19.87104,74.505663,2025-10-31,CR00809_SP0291.jpg,Noticed unusual coloration,Verified,Cross-checked with expert - confirmed.
CR00810,USR0443,SP0397,19.900505,74.483221,2023-07-31,CR00810_SP0397.jpg,Nesting site found,Verified,
CR00811,USR0060,SP0396,19.897253,74.540287,2019-05-26,CR00811_SP0396.jpg,Roadkill reported,Verified,Cross-checked with expert - confirmed.
CR00812,USR0270,SP0010,19.944032,74.479775,2025-05-16,CR00812_SP0010.jpg,Noticed unusual coloration,Verified,
CR00813,USR0483,SP0347,19.848448,74.426308,2022-03-18,CR00813_SP0347.jpg,Seen at riverbank,Pending,
CR00814,USR0194,SP0011,19.810123,74.5819,2024-07-05,CR00814_SP0011.jpg,Spotted near temple pond,Verified,Cross-checked with expert - confirmed.
CR00815,USR0118,SP0050,19.819995,74.54992,2022-04-16,CR00815_SP0050.jpg,Seen at riverbank,Verified,"Looks accurate, approved."
CR00816,USR0379,SP0199,19.908864,74.436109,2023-06-19,CR00816_SP0199.jpg,Found near farm,Verified,
CR00817,USR0279,SP0307,19.814647,74.373058,2023-07-30,CR00817_SP0307.jpg,Roadkill reported,Verified,
CR00818,USR0095,SP0456,19.828454,74.570848,2018-03-01,CR00818_SP0456.jpg,Found near farm,Verified,Duplicate of earlier report.
CR00819,USR0389,SP0270,19.822829,74.490877,2017-04-13,CR00819_SP0270.jpg,Spotted during morning walk,Pending,
CR00820,USR0230,SP0179,19.846961,74.363317,2019-02-28,CR00820_SP0179.jpg,Seen at riverbank,Verified,
CR00821,USR0341,SP0382,19.800738,74.465884,2022-08-16,CR00821_SP0382.jpg,Found near farm,Pending,Needs a clearer photo.
CR00822,USR0249,SP0015,19.926277,74.38274,2024-08-17,CR00822_SP0015.jpg,Spotted near temple pond,Verified,Species ID corrected by reviewer.
CR00823,USR0408,SP0189,19.940568,74.53559,2021-11-29,CR00823_SP0189.jpg,Noticed unusual coloration,Verified,Cross-checked with expert - confirmed.
CR00824,USR0109,SP0169,19.931662,74.439831,2023-03-02,CR00824_SP0169.jpg,Reported by local farmer,Verified,
CR00825,USR0368,SP0345,19.948501,74.501886,2017-05-13,CR00825_SP0345.jpg,Noticed unusual coloration,Verified,
CR00826,USR0214,SP0437,19.850058,74.504668,2021-09-29,CR00826_SP0437.jpg,Roadkill reported,Verified,Duplicate of earlier report.
CR00827,USR0270,SP0459,19.887082,74.468371,2024-10-31,CR00827_SP0459.jpg,Found near farm,Verified,Duplicate of earlier report.
CR00828,USR0410,SP0248,19.903932,74.542902,2020-08-08,CR00828_SP0248.jpg,Found near farm,Verified,
CR00829,USR0127,SP0004,19.919344,74.460554,2018-10-23,CR00829_SP0004.jpg,Multiple individuals seen,Verified,Species ID corrected by reviewer.
CR00830,USR0150,SP0301,19.912717,74.499188,2016-08-27,CR00830_SP0301.jpg,Roadkill reported,Verified,Cross-checked with expert - confirmed.
CR00831,USR0034,SP0013,19.866976,74.534597,2021-07-09,CR00831_SP0013.jpg,Found near farm,Verified,Species ID corrected by reviewer.
CR00832,USR0048,SP0048,19.92107,74.525814,2016-09-19,CR00832_SP0048.jpg,Reported by local farmer,Rejected,Needs a clearer photo.
CR00833,USR0349,SP0035,19.811201,74.507537,2016-11-14,CR00833_SP0035.jpg,Spotted near temple pond,Verified,
CR00834,USR0388,SP0336,19.853865,74.475642,2017-01-30,CR00834_SP0336.jpg,Roadkill reported,Verified,
CR00835,USR0293,SP0326,19.942709,74.476617,2019-12-12,CR00835_SP0326.jpg,Seen at riverbank,Verified,Cross-checked with expert - confirmed.
CR00836,USR0029,SP0304,19.841573,74.572628,2018-08-24,CR00836_SP0304.jpg,Roadkill reported,Verified,Duplicate of earlier report.
CR00837,USR0134,SP0333,19.843261,74.541398,2018-07-21,CR00837_SP0333.jpg,Noticed unusual coloration,Pending,
CR00838,USR0172,SP0202,19.890721,74.374149,2019-01-14,CR00838_SP0202.jpg,Reported by local farmer,Verified,"Looks accurate, approved."
CR00839,USR0037,SP0059,19.92708,74.55191,2018-02-17,CR00839_SP0059.jpg,Reported by local farmer,Verified,Needs a clearer photo.
CR00840,USR0441,SP0375,19.884986,74.467544,2025-03-27,CR00840_SP0375.jpg,Spotted near temple pond,Pending,
CR00841,USR0194,SP0257,19.88698,74.554293,2024-07-04,CR00841_SP0257.jpg,Reported by local farmer,Verified,
